crew_id,department,gang_designation,home_depot,assigned_section_id,latitude,longitude,shift_start,shift_end,headcount,skill_certification,is_available,safety_certification_valid,corridor_id,source_type,source
RB-CREW-010191,TRACTION,Substation & Switching Post Maintenance Team,Thoothukudi,SEC_062,10.003579,78.104868,00:00:00,02:00:00,13,LINEMAN_P-WAY,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010192,SIGNAL,Axle Counter & Point Machine Team,Chennai Egmore,SEC_047,10.88502,78.833989,06:00:00,20:00:00,14,CERTIFIED_WELD_FITTER,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010193,TRACTION,Substation & Switching Post Maintenance Team,Viluppuram,SEC_056,10.660262,78.491481,00:00:00,20:00:00,15,CERTIFIED_WELD_FITTER,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010194,SIGNAL,Signal & Interlocking Maintenance Gang,Tiruchirappalli,SEC_027,12.124106,79.570705,18:00:00,20:00:00,9,CERTIFIED_WELD_FITTER,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010195,TRACTION,Substation & Switching Post Maintenance Team,Madurai,SEC_038,11.359065,79.216454,12:00:00,08:00:00,23,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010196,ENGINEERING,Deep Screening & Ballasting Crew,Chennai Egmore,SEC_022,12.393059,79.804182,00:00:00,02:00:00,12,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010197,SIGNAL,Axle Counter & Point Machine Team,Tambaram,SEC_046,10.912661,78.878935,18:00:00,20:00:00,22,CERTIFIED_WELD_FITTER,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010198,TRACTION,Substation & Switching Post Maintenance Team,Thoothukudi,SEC_046,10.919799,78.88902,00:00:00,08:00:00,14,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010199,TRACTION,Substation & Switching Post Maintenance Team,Tambaram,SEC_040,11.227216,79.119681,18:00:00,14:00:00,11,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010200,ENGINEERING,Deep Screening & Ballasting Crew,Madurai,SEC_051,10.82809,78.698333,18:00:00,02:00:00,13,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010201,SIGNAL,Signal & Interlocking Maintenance Gang,Madurai,SEC_011,12.915489,80.106451,00:00:00,20:00:00,18,GRADE_A_LEAD,False,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010202,ENGINEERING,Track Maintenance Gang (SSE/P-Way),Madurai,SEC_041,11.21183,79.098961,18:00:00,02:00:00,8,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010203,SIGNAL,Axle Counter & Point Machine Team,Chennai Egmore,SEC_047,10.887373,78.838566,18:00:00,02:00:00,22,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010204,ENGINEERING,Track Maintenance Gang (SSE/P-Way),Thoothukudi,SEC_013,12.873468,80.075283,18:00:00,02:00:00,20,CERTIFIED_WELD_FITTER,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010205,SIGNAL,Signal & Interlocking Maintenance Gang,Tambaram,SEC_006,12.982027,80.169229,00:00:00,02:00:00,14,CERTIFIED_WELD_FITTER,False,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010206,SIGNAL,Axle Counter & Point Machine Team,Thoothukudi,SEC_054,10.778598,78.663137,18:00:00,02:00:00,9,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010207,ENGINEERING,Track Maintenance Gang (SSE/P-Way),Madurai,SEC_033,11.82512,79.406513,12:00:00,08:00:00,16,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010208,ENGINEERING,Track Maintenance Gang (SSE/P-Way),Madurai,SEC_046,10.904537,78.867456,00:00:00,20:00:00,14,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010209,ENGINEERING,Deep Screening & Ballasting Crew,Tambaram,SEC_026,12.196195,79.6279,12:00:00,08:00:00,11,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010210,ENGINEERING,Track Maintenance Gang (SSE/P-Way),Madurai,SEC_028,12.057387,79.544676,12:00:00,08:00:00,6,CERTIFIED_WELD_FITTER,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010211,SIGNAL,Axle Counter & Point Machine Team,Madurai,SEC_031,11.916187,79.473457,00:00:00,02:00:00,7,SENIOR_TECHNICIAN,False,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010212,TRACTION,OHE Tower Wagon Line Crew (SSE/TRD),Chennai Egmore,SEC_013,12.871912,80.074451,00:00:00,20:00:00,8,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010213,TRACTION,OHE Tower Wagon Line Crew (SSE/TRD),Viluppuram,SEC_068,8.808398,78.126659,12:00:00,02:00:00,19,LINEMAN_P-WAY,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010214,TRACTION,Substation & Switching Post Maintenance Team,Tiruchirappalli,SEC_037,11.373719,79.219554,12:00:00,14:00:00,10,LINEMAN_P-WAY,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010215,ENGINEERING,Track Maintenance Gang (SSE/P-Way),Tiruchirappalli,SEC_066,9.418465,78.090742,12:00:00,14:00:00,13,LINEMAN_P-WAY,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010216,ENGINEERING,Track Maintenance Gang (SSE/P-Way),Chennai Egmore,SEC_012,12.898411,80.09,06:00:00,02:00:00,12,LINEMAN_P-WAY,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010217,TRACTION,Substation & Switching Post Maintenance Team,Viluppuram,SEC_053,10.80023,78.689191,06:00:00,02:00:00,14,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010218,ENGINEERING,Deep Screening & Ballasting Crew,Tiruchirappalli,SEC_050,10.840458,78.70026,18:00:00,08:00:00,23,LINEMAN_P-WAY,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010219,SIGNAL,Signal & Interlocking Maintenance Gang,Tiruchirappalli,SEC_009,12.942097,80.134233,00:00:00,02:00:00,17,SENIOR_TECHNICIAN,False,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010220,TRACTION,OHE Tower Wagon Line Crew (SSE/TRD),Tambaram,SEC_032,11.886458,79.446649,00:00:00,14:00:00,16,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010221,TRACTION,Substation & Switching Post Maintenance Team,Tambaram,SEC_033,11.737224,79.37092,06:00:00,20:00:00,8,LINEMAN_P-WAY,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010222,ENGINEERING,Deep Screening & Ballasting Crew,Tiruchirappalli,SEC_020,12.507357,79.895071,06:00:00,14:00:00,6,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010223,ENGINEERING,Track Maintenance Gang (SSE/P-Way),Viluppuram,SEC_016,12.788321,80.016421,12:00:00,20:00:00,13,CERTIFIED_WELD_FITTER,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010224,ENGINEERING,Track Maintenance Gang (SSE/P-Way),Tambaram,SEC_005,12.989306,80.185059,18:00:00,02:00:00,11,CERTIFIED_WELD_FITTER,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010225,ENGINEERING,Track Maintenance Gang (SSE/P-Way),Madurai,SEC_023,12.338345,79.754071,12:00:00,14:00:00,8,CERTIFIED_WELD_FITTER,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010226,SIGNAL,Signal & Interlocking Maintenance Gang,Viluppuram,SEC_041,11.207561,79.096904,06:00:00,08:00:00,7,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010227,TRACTION,OHE Tower Wagon Line Crew (SSE/TRD),Viluppuram,SEC_052,10.816708,78.691621,06:00:00,14:00:00,14,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010228,SIGNAL,Axle Counter & Point Machine Team,Madurai,SEC_020,12.520017,79.903484,18:00:00,14:00:00,12,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010229,ENGINEERING,Deep Screening & Ballasting Crew,Chennai Egmore,SEC_031,11.907354,79.464561,00:00:00,20:00:00,17,CERTIFIED_WELD_FITTER,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010230,ENGINEERING,Deep Screening & Ballasting Crew,Tambaram,SEC_065,9.767333,78.077047,06:00:00,02:00:00,9,CERTIFIED_WELD_FITTER,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010231,TRACTION,OHE Tower Wagon Line Crew (SSE/TRD),Thoothukudi,SEC_026,12.198732,79.629719,18:00:00,08:00:00,8,CERTIFIED_WELD_FITTER,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010232,SIGNAL,Axle Counter & Point Machine Team,Tambaram,SEC_056,10.6453,78.470738,00:00:00,08:00:00,12,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010233,TRACTION,Substation & Switching Post Maintenance Team,Tiruchirappalli,SEC_035,11.485508,79.28105,00:00:00,20:00:00,10,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010234,SIGNAL,Axle Counter & Point Machine Team,Tiruchirappalli,SEC_043,11.030518,79.007435,18:00:00,20:00:00,20,CERTIFIED_WELD_FITTER,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010235,TRACTION,OHE Tower Wagon Line Crew (SSE/TRD),Thoothukudi,SEC_055,10.714041,78.567992,18:00:00,14:00:00,20,LINEMAN_P-WAY,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010236,TRACTION,OHE Tower Wagon Line Crew (SSE/TRD),Tambaram,SEC_004,12.991244,80.189617,18:00:00,14:00:00,12,LINEMAN_P-WAY,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010237,ENGINEERING,Deep Screening & Ballasting Crew,Chennai Egmore,SEC_054,10.790475,78.679931,06:00:00,14:00:00,19,LINEMAN_P-WAY,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010238,TRACTION,OHE Tower Wagon Line Crew (SSE/TRD),Viluppuram,SEC_052,10.811434,78.693128,00:00:00,08:00:00,23,GRADE_A_LEAD,False,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010239,ENGINEERING,Deep Screening & Ballasting Crew,Tambaram,SEC_004,12.994555,80.198789,06:00:00,14:00:00,16,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010240,ENGINEERING,Track Maintenance Gang (SSE/P-Way),Chennai Egmore,SEC_038,11.321342,79.206879,18:00:00,14:00:00,17,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010241,TRACTION,OHE Tower Wagon Line Crew (SSE/TRD),Tiruchirappalli,SEC_039,11.293707,79.191012,00:00:00,02:00:00,10,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010242,TRACTION,OHE Tower Wagon Line Crew (SSE/TRD),Tambaram,SEC_060,10.491289,78.170937,18:00:00,14:00:00,19,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010243,TRACTION,OHE Tower Wagon Line Crew (SSE/TRD),Viluppuram,SEC_049,10.862012,78.713965,12:00:00,02:00:00,21,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010244,TRACTION,OHE Tower Wagon Line Crew (SSE/TRD),Tiruchirappalli,SEC_037,11.396247,79.220837,00:00:00,02:00:00,11,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010245,ENGINEERING,Deep Screening & Ballasting Crew,Tiruchirappalli,SEC_008,12.954544,80.142833,12:00:00,08:00:00,23,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010246,TRACTION,Substation & Switching Post Maintenance Team,Thoothukudi,SEC_037,11.373256,79.219528,00:00:00,20:00:00,22,CERTIFIED_WELD_FITTER,False,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010247,ENGINEERING,Track Maintenance Gang (SSE/P-Way),Chennai Egmore,SEC_008,12.961826,80.147984,18:00:00,02:00:00,23,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010248,TRACTION,Substation & Switching Post Maintenance Team,Madurai,SEC_022,12.37402,79.788849,18:00:00,08:00:00,15,CERTIFIED_WELD_FITTER,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010249,ENGINEERING,Deep Screening & Ballasting Crew,Chennai Egmore,SEC_020,12.517153,79.90158,06:00:00,14:00:00,20,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010250,ENGINEERING,Track Maintenance Gang (SSE/P-Way),Tambaram,SEC_040,11.226654,79.118722,18:00:00,08:00:00,16,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010251,SIGNAL,Axle Counter & Point Machine Team,Tiruchirappalli,SEC_008,12.955507,80.143514,06:00:00,14:00:00,16,LINEMAN_P-WAY,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010252,TRACTION,OHE Tower Wagon Line Crew (SSE/TRD),Madurai,SEC_048,10.87397,78.786319,06:00:00,14:00:00,23,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010253,TRACTION,Substation & Switching Post Maintenance Team,Viluppuram,SEC_013,12.870284,80.073581,00:00:00,08:00:00,18,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010254,TRACTION,Substation & Switching Post Maintenance Team,Tiruchirappalli,SEC_043,11.049386,79.015926,06:00:00,20:00:00,17,LINEMAN_P-WAY,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010255,ENGINEERING,Track Maintenance Gang (SSE/P-Way),Tambaram,SEC_010,12.927983,80.120428,12:00:00,20:00:00,13,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010256,TRACTION,Substation & Switching Post Maintenance Team,Viluppuram,SEC_043,11.061689,79.021463,12:00:00,02:00:00,12,CERTIFIED_WELD_FITTER,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010257,SIGNAL,Axle Counter & Point Machine Team,Tambaram,SEC_054,10.765672,78.644861,18:00:00,08:00:00,19,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010258,TRACTION,OHE Tower Wagon Line Crew (SSE/TRD),Viluppuram,SEC_026,12.181422,79.617311,06:00:00,02:00:00,13,CERTIFIED_WELD_FITTER,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010259,SIGNAL,Signal & Interlocking Maintenance Gang,Chennai Egmore,SEC_016,12.783807,80.013746,06:00:00,02:00:00,12,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010260,TRACTION,OHE Tower Wagon Line Crew (SSE/TRD),Viluppuram,SEC_025,12.272658,79.691372,12:00:00,08:00:00,16,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010261,SIGNAL,Axle Counter & Point Machine Team,Madurai,SEC_047,10.890355,78.844363,06:00:00,02:00:00,8,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010262,SIGNAL,Axle Counter & Point Machine Team,Chennai Egmore,SEC_012,12.897019,80.088972,12:00:00,02:00:00,6,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010263,TRACTION,Substation & Switching Post Maintenance Team,Chennai Egmore,SEC_040,11.220044,79.107449,06:00:00,08:00:00,17,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010264,SIGNAL,Axle Counter & Point Machine Team,Chennai Egmore,SEC_048,10.873792,78.782755,18:00:00,02:00:00,23,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010265,SIGNAL,Axle Counter & Point Machine Team,Thoothukudi,SEC_067,8.818783,78.059142,18:00:00,02:00:00,20,CERTIFIED_WELD_FITTER,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010266,TRACTION,OHE Tower Wagon Line Crew (SSE/TRD),Tambaram,SEC_027,12.146267,79.589974,18:00:00,02:00:00,15,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010267,SIGNAL,Signal & Interlocking Maintenance Gang,Tiruchirappalli,SEC_010,12.930108,80.12286,06:00:00,02:00:00,16,CERTIFIED_WELD_FITTER,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010268,TRACTION,Substation & Switching Post Maintenance Team,Viluppuram,SEC_034,11.58312,79.315928,06:00:00,02:00:00,22,CERTIFIED_WELD_FITTER,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010269,SIGNAL,Axle Counter & Point Machine Team,Viluppuram,SEC_037,11.382121,79.220033,12:00:00,02:00:00,18,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010270,SIGNAL,Axle Counter & Point Machine Team,Viluppuram,SEC_056,10.653351,78.4819,06:00:00,14:00:00,10,LINEMAN_P-WAY,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010271,TRACTION,OHE Tower Wagon Line Crew (SSE/TRD),Tiruchirappalli,SEC_055,10.738068,78.604759,12:00:00,08:00:00,23,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010272,ENGINEERING,Deep Screening & Ballasting Crew,Thoothukudi,SEC_046,10.906855,78.870731,06:00:00,08:00:00,21,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010273,TRACTION,Substation & Switching Post Maintenance Team,Tambaram,SEC_010,12.932022,80.125051,12:00:00,14:00:00,19,CERTIFIED_WELD_FITTER,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010274,TRACTION,OHE Tower Wagon Line Crew (SSE/TRD),Tiruchirappalli,SEC_057,10.576777,78.369418,00:00:00,20:00:00,21,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010275,TRACTION,OHE Tower Wagon Line Crew (SSE/TRD),Chennai Egmore,SEC_007,12.978477,80.163677,12:00:00,02:00:00,15,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010276,ENGINEERING,Deep Screening & Ballasting Crew,Chennai Egmore,SEC_035,11.495491,79.288454,18:00:00,02:00:00,22,LINEMAN_P-WAY,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010277,ENGINEERING,Track Maintenance Gang (SSE/P-Way),Madurai,SEC_022,12.38608,79.798561,06:00:00,02:00:00,23,CERTIFIED_WELD_FITTER,False,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010278,ENGINEERING,Deep Screening & Ballasting Crew,Tiruchirappalli,SEC_049,10.861193,78.710541,00:00:00,14:00:00,18,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010279,SIGNAL,Axle Counter & Point Machine Team,Chennai Egmore,SEC_055,10.724681,78.584274,00:00:00,08:00:00,9,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010280,ENGINEERING,Track Maintenance Gang (SSE/P-Way),Madurai,SEC_065,9.841972,78.069103,06:00:00,02:00:00,22,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010281,SIGNAL,Axle Counter & Point Machine Team,Tambaram,SEC_015,12.828317,80.044427,00:00:00,14:00:00,17,SENIOR_TECHNICIAN,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
RB-CREW-010282,SIGNAL,Axle Counter & Point Machine Team,Tambaram,SEC_053,10.796166,78.686535,12:00:00,20:00:00,8,GRADE_A_LEAD,True,True,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Workforce Management Model / CAG Gang Audit
