date,location,station_code,latitude,longitude,event_type,severity,rainfall_mm,temperature_c,humidity,wind_speed,visibility,pressure,monsoon_phase,spatial_resolution,source,source_url
2024-08-19,Viluppuram Junction,VM,11.9398,79.4975,normal_weather,LOW,0.0,29.8,49,13.8,8.6,1011.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-19,Vriddhachalam Junction,VRI,11.5305,79.3242,normal_weather,LOW,27.5,29.7,66,17.1,7.9,1006.2,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-19,Ariyalur,ALU,11.1401,79.0768,normal_weather,LOW,0.0,29.2,64,13.9,10.8,1014.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-19,Tiruchchirappalli Junction,TPJ,10.7937,78.6853,normal_weather,LOW,0.0,30.0,66,11.8,8.5,1010.8,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-19,Dindigul Junction,DG,10.3644,77.9803,normal_weather,LOW,0.0,31.1,71,18.6,8.9,1012.6,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-19,Madurai Junction,MDU,9.9195,78.1111,normal_weather,LOW,0.0,25.2,46,9.1,8.0,1014.6,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-19,Virudhunagar Junction,VPT,9.5872,77.9575,normal_weather,LOW,0.0,28.1,81,14.1,9.2,1008.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-19,Satur,SRT,9.3592,77.9255,normal_weather,LOW,0.0,27.6,60,16.3,10.8,1011.9,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-19,Kovilpatti,CVP,9.1725,77.8683,normal_weather,LOW,0.0,28.5,56,17.7,10.6,1010.6,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-19,Maniyachchi Junction,MEJ,8.8658,77.8931,normal_weather,LOW,0.0,27.8,60,16.1,7.8,1010.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-19,Thoothukudi,TN,8.8053,78.146,normal_weather,LOW,0.0,27.4,58,15.5,10.0,1009.6,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-20,Chennai Egmore,MS,13.0777,80.2613,normal_weather,LOW,0.0,26.3,67,12.0,8.4,1007.2,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-20,Tambaram,TBM,12.9248,80.1202,normal_weather,LOW,0.0,23.4,71,12.8,9.3,1005.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-20,Chengalpattu,CGL,12.6934,79.9757,normal_weather,LOW,3.2,31.3,62,13.5,7.7,1011.1,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-20,Tindivanam,TMV,12.2312,79.6508,normal_weather,LOW,0.0,24.3,53,16.2,6.8,1006.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-20,Viluppuram Junction,VM,11.9398,79.4975,normal_weather,LOW,3.0,26.4,82,11.8,8.5,1009.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-20,Vriddhachalam Junction,VRI,11.5305,79.3242,normal_weather,LOW,0.0,27.9,49,17.8,9.3,1010.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-20,Ariyalur,ALU,11.1401,79.0768,normal_weather,LOW,0.0,30.0,42,12.5,6.7,1008.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-20,Tiruchchirappalli Junction,TPJ,10.7937,78.6853,normal_weather,LOW,0.0,26.9,42,18.5,8.8,1011.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-20,Dindigul Junction,DG,10.3644,77.9803,normal_weather,LOW,0.0,24.4,40,12.2,7.7,1009.0,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-20,Madurai Junction,MDU,9.9195,78.1111,normal_weather,LOW,0.0,29.5,51,17.0,7.1,1008.0,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-20,Virudhunagar Junction,VPT,9.5872,77.9575,normal_weather,LOW,0.0,29.6,61,9.3,7.3,1007.2,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-20,Satur,SRT,9.3592,77.9255,normal_weather,LOW,0.0,26.5,60,9.2,7.5,1011.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-20,Kovilpatti,CVP,9.1725,77.8683,normal_weather,LOW,0.0,25.3,54,12.1,8.7,1010.1,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-20,Maniyachchi Junction,MEJ,8.8658,77.8931,normal_weather,LOW,0.0,32.1,61,17.7,9.1,1015.8,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-20,Thoothukudi,TN,8.8053,78.146,normal_weather,LOW,0.0,24.8,46,13.4,8.1,1009.2,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-21,Chennai Egmore,MS,13.0777,80.2613,normal_weather,LOW,0.0,26.3,40,9.7,7.8,1011.2,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-21,Tambaram,TBM,12.9248,80.1202,normal_weather,LOW,0.0,25.6,69,9.8,8.0,1009.6,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-21,Chengalpattu,CGL,12.6934,79.9757,normal_weather,LOW,11.4,31.1,82,13.4,8.7,1010.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-21,Tindivanam,TMV,12.2312,79.6508,normal_weather,LOW,16.8,26.1,70,23.0,10.0,1009.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-21,Viluppuram Junction,VM,11.9398,79.4975,normal_weather,LOW,0.0,28.8,55,5.3,9.2,1003.1,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-21,Vriddhachalam Junction,VRI,11.5305,79.3242,normal_weather,LOW,0.0,28.0,70,15.4,8.7,1009.0,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-21,Ariyalur,ALU,11.1401,79.0768,normal_weather,LOW,0.0,29.9,50,21.5,9.3,1013.8,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-21,Tiruchchirappalli Junction,TPJ,10.7937,78.6853,normal_weather,LOW,0.0,28.2,47,24.3,8.5,1009.8,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-21,Dindigul Junction,DG,10.3644,77.9803,normal_weather,LOW,9.5,26.6,85,15.5,9.5,1011.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-21,Madurai Junction,MDU,9.9195,78.1111,normal_weather,LOW,2.7,28.3,66,7.6,10.3,1007.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-21,Virudhunagar Junction,VPT,9.5872,77.9575,normal_weather,LOW,0.0,28.2,59,12.4,8.8,1010.6,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-21,Satur,SRT,9.3592,77.9255,normal_weather,LOW,0.0,31.2,48,14.6,8.1,1009.0,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-21,Kovilpatti,CVP,9.1725,77.8683,normal_weather,LOW,0.0,27.4,67,13.4,9.3,1011.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-21,Maniyachchi Junction,MEJ,8.8658,77.8931,normal_weather,LOW,1.0,27.1,67,13.0,8.2,1006.0,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-21,Thoothukudi,TN,8.8053,78.146,normal_weather,LOW,0.0,27.4,26,14.6,9.3,1009.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-22,Chennai Egmore,MS,13.0777,80.2613,normal_weather,LOW,0.0,26.4,60,18.1,9.9,1012.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-22,Tambaram,TBM,12.9248,80.1202,normal_weather,LOW,0.0,29.3,53,11.0,9.7,1011.6,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-22,Chengalpattu,CGL,12.6934,79.9757,normal_weather,LOW,17.2,26.0,72,15.9,7.3,1013.1,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-22,Tindivanam,TMV,12.2312,79.6508,normal_weather,LOW,0.0,28.3,53,13.4,7.3,1010.1,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-22,Viluppuram Junction,VM,11.9398,79.4975,normal_weather,LOW,0.0,27.6,68,8.9,7.5,1010.1,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-22,Vriddhachalam Junction,VRI,11.5305,79.3242,normal_weather,LOW,0.0,31.3,50,8.8,8.5,1014.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-22,Ariyalur,ALU,11.1401,79.0768,normal_weather,LOW,4.5,25.5,58,17.8,7.1,1006.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-22,Tiruchchirappalli Junction,TPJ,10.7937,78.6853,normal_weather,LOW,13.4,31.0,72,10.1,9.4,1011.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-22,Dindigul Junction,DG,10.3644,77.9803,normal_weather,LOW,0.0,31.7,64,12.8,9.3,1009.1,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-22,Madurai Junction,MDU,9.9195,78.1111,normal_weather,LOW,0.0,29.5,35,14.8,6.9,1010.2,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-22,Virudhunagar Junction,VPT,9.5872,77.9575,normal_weather,LOW,0.0,27.1,64,10.8,10.7,1012.1,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-22,Satur,SRT,9.3592,77.9255,normal_weather,LOW,9.4,28.4,71,15.1,6.4,1009.9,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-22,Kovilpatti,CVP,9.1725,77.8683,normal_weather,LOW,0.0,27.9,53,8.1,9.1,1010.2,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-22,Maniyachchi Junction,MEJ,8.8658,77.8931,normal_weather,LOW,0.0,28.6,76,14.9,8.4,1006.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-22,Thoothukudi,TN,8.8053,78.146,normal_weather,LOW,0.0,24.5,74,14.2,9.3,1011.6,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-23,Chennai Egmore,MS,13.0777,80.2613,normal_weather,LOW,0.0,25.2,51,16.9,7.4,1006.0,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-23,Tambaram,TBM,12.9248,80.1202,normal_weather,LOW,0.0,28.3,60,11.4,10.5,1012.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-23,Chengalpattu,CGL,12.6934,79.9757,normal_weather,LOW,0.0,25.2,45,16.9,6.4,1011.8,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-23,Tindivanam,TMV,12.2312,79.6508,normal_weather,LOW,0.0,27.0,39,16.5,9.3,1008.6,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-23,Viluppuram Junction,VM,11.9398,79.4975,normal_weather,LOW,0.0,26.9,52,16.0,10.1,1007.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-23,Vriddhachalam Junction,VRI,11.5305,79.3242,normal_weather,LOW,0.0,23.1,47,10.1,7.8,1008.6,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-23,Ariyalur,ALU,11.1401,79.0768,normal_weather,LOW,0.0,28.8,75,8.5,8.1,1014.1,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-23,Tiruchchirappalli Junction,TPJ,10.7937,78.6853,normal_weather,LOW,0.0,27.5,62,12.9,9.6,1011.9,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-23,Dindigul Junction,DG,10.3644,77.9803,normal_weather,LOW,11.4,26.7,68,20.7,8.5,1009.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-23,Madurai Junction,MDU,9.9195,78.1111,normal_weather,LOW,0.0,26.3,73,12.3,8.7,1016.1,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-23,Virudhunagar Junction,VPT,9.5872,77.9575,normal_weather,LOW,0.0,28.0,34,15.0,9.5,1007.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-23,Satur,SRT,9.3592,77.9255,normal_weather,LOW,0.0,24.7,53,10.3,9.2,1013.0,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-23,Kovilpatti,CVP,9.1725,77.8683,normal_weather,LOW,0.0,26.5,49,11.3,8.8,1006.2,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-23,Maniyachchi Junction,MEJ,8.8658,77.8931,normal_weather,LOW,0.0,28.1,43,10.3,6.2,1012.2,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-23,Thoothukudi,TN,8.8053,78.146,normal_weather,LOW,0.0,28.2,59,16.9,8.2,1008.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-24,Chennai Egmore,MS,13.0777,80.2613,normal_weather,LOW,0.0,25.2,65,16.6,9.5,1008.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-24,Tambaram,TBM,12.9248,80.1202,normal_weather,LOW,5.3,28.3,68,17.6,8.9,1005.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-24,Chengalpattu,CGL,12.6934,79.9757,normal_weather,LOW,0.0,28.8,37,14.4,11.3,1007.2,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-24,Tindivanam,TMV,12.2312,79.6508,normal_weather,LOW,8.4,27.1,52,17.7,7.1,1013.0,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-24,Viluppuram Junction,VM,11.9398,79.4975,normal_weather,LOW,0.0,28.2,62,14.9,7.9,1009.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-24,Vriddhachalam Junction,VRI,11.5305,79.3242,normal_weather,LOW,0.0,26.3,55,5.3,7.2,1010.1,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-24,Ariyalur,ALU,11.1401,79.0768,normal_weather,LOW,0.0,25.5,39,15.7,7.1,1007.0,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-24,Tiruchchirappalli Junction,TPJ,10.7937,78.6853,normal_weather,LOW,0.0,25.7,52,23.7,7.8,1011.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-24,Dindigul Junction,DG,10.3644,77.9803,normal_weather,LOW,0.0,27.2,55,12.1,8.9,1005.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-24,Madurai Junction,MDU,9.9195,78.1111,normal_weather,LOW,0.0,26.4,60,16.6,8.0,1008.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-24,Virudhunagar Junction,VPT,9.5872,77.9575,normal_weather,LOW,0.0,30.8,54,17.1,8.1,1008.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-24,Satur,SRT,9.3592,77.9255,normal_weather,LOW,0.0,29.2,41,10.9,7.8,1008.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-24,Kovilpatti,CVP,9.1725,77.8683,normal_weather,LOW,0.0,27.9,53,12.4,8.8,1006.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-24,Maniyachchi Junction,MEJ,8.8658,77.8931,normal_weather,LOW,0.0,26.3,62,16.9,8.7,1005.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-24,Thoothukudi,TN,8.8053,78.146,normal_weather,LOW,0.0,32.7,70,12.7,9.7,1012.6,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-25,Chennai Egmore,MS,13.0777,80.2613,normal_weather,LOW,0.0,28.3,42,14.3,8.5,1009.9,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-25,Tambaram,TBM,12.9248,80.1202,normal_weather,LOW,0.0,25.0,55,13.1,9.3,1007.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-25,Chengalpattu,CGL,12.6934,79.9757,normal_weather,LOW,0.0,27.1,54,17.3,9.9,1014.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-25,Tindivanam,TMV,12.2312,79.6508,normal_weather,LOW,0.0,27.0,45,5.8,11.3,1015.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-25,Viluppuram Junction,VM,11.9398,79.4975,normal_weather,LOW,0.0,26.4,53,12.2,7.7,1009.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-25,Vriddhachalam Junction,VRI,11.5305,79.3242,normal_weather,LOW,1.8,29.2,96,13.9,8.1,1010.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-25,Ariyalur,ALU,11.1401,79.0768,normal_weather,LOW,0.0,29.1,53,10.0,7.6,1011.6,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-25,Tiruchchirappalli Junction,TPJ,10.7937,78.6853,normal_weather,LOW,0.0,27.3,29,17.3,9.2,1011.2,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-25,Dindigul Junction,DG,10.3644,77.9803,normal_weather,LOW,5.1,29.1,52,18.0,8.5,1007.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-25,Madurai Junction,MDU,9.9195,78.1111,normal_weather,LOW,0.0,26.6,79,13.5,7.3,1004.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-25,Virudhunagar Junction,VPT,9.5872,77.9575,normal_weather,LOW,0.0,27.3,62,12.1,9.3,1006.1,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-25,Satur,SRT,9.3592,77.9255,normal_weather,LOW,0.0,29.8,66,10.8,9.6,1007.9,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-25,Kovilpatti,CVP,9.1725,77.8683,normal_weather,LOW,0.0,30.8,65,16.4,7.9,1011.6,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-25,Maniyachchi Junction,MEJ,8.8658,77.8931,normal_weather,LOW,11.9,27.6,80,20.3,9.7,1014.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-25,Thoothukudi,TN,8.8053,78.146,normal_weather,LOW,0.0,31.1,62,15.7,8.8,1009.8,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-26,Chennai Egmore,MS,13.0777,80.2613,normal_weather,LOW,4.2,29.1,71,14.4,6.7,1009.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-26,Tambaram,TBM,12.9248,80.1202,normal_weather,LOW,0.0,30.9,57,8.2,9.8,1007.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-26,Chengalpattu,CGL,12.6934,79.9757,normal_weather,LOW,0.0,27.4,54,17.1,9.4,1009.6,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-26,Tindivanam,TMV,12.2312,79.6508,normal_weather,LOW,0.0,29.2,47,10.4,9.1,1010.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-26,Viluppuram Junction,VM,11.9398,79.4975,normal_weather,LOW,0.0,25.1,56,11.4,6.3,1008.1,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-26,Vriddhachalam Junction,VRI,11.5305,79.3242,normal_weather,LOW,0.0,28.2,71,15.7,8.5,1008.2,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-26,Ariyalur,ALU,11.1401,79.0768,normal_weather,LOW,0.0,24.4,50,11.3,8.0,1007.2,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-26,Tiruchchirappalli Junction,TPJ,10.7937,78.6853,normal_weather,LOW,0.0,28.7,63,13.7,8.4,1011.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-26,Dindigul Junction,DG,10.3644,77.9803,normal_weather,LOW,0.0,25.4,60,11.6,8.0,1007.2,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-26,Madurai Junction,MDU,9.9195,78.1111,normal_weather,LOW,0.0,33.3,48,19.0,7.4,1009.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-26,Virudhunagar Junction,VPT,9.5872,77.9575,normal_weather,LOW,0.0,24.5,61,6.9,6.6,1008.2,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-26,Satur,SRT,9.3592,77.9255,normal_weather,LOW,0.0,28.2,66,10.5,6.4,1009.2,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-26,Kovilpatti,CVP,9.1725,77.8683,normal_weather,LOW,0.0,26.4,49,18.9,5.9,1010.8,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-26,Maniyachchi Junction,MEJ,8.8658,77.8931,normal_weather,LOW,0.0,27.8,34,13.7,6.6,1008.8,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-26,Thoothukudi,TN,8.8053,78.146,normal_weather,LOW,0.0,28.4,66,13.6,8.0,1007.6,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-27,Chennai Egmore,MS,13.0777,80.2613,normal_weather,LOW,0.0,26.2,63,10.0,9.1,1009.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-27,Tambaram,TBM,12.9248,80.1202,normal_weather,LOW,0.0,31.5,54,15.2,10.5,1007.1,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-27,Chengalpattu,CGL,12.6934,79.9757,normal_weather,LOW,0.0,29.9,60,14.9,6.4,1007.8,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-27,Tindivanam,TMV,12.2312,79.6508,normal_weather,LOW,22.9,26.4,67,20.5,7.8,1006.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-27,Viluppuram Junction,VM,11.9398,79.4975,normal_weather,LOW,0.7,25.7,74,12.6,8.3,1006.8,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-27,Vriddhachalam Junction,VRI,11.5305,79.3242,normal_weather,LOW,0.0,32.2,48,18.0,7.0,1008.1,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-27,Ariyalur,ALU,11.1401,79.0768,normal_weather,LOW,0.0,25.7,77,8.8,7.0,1012.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-27,Tiruchchirappalli Junction,TPJ,10.7937,78.6853,normal_weather,LOW,0.0,27.5,44,15.8,10.8,1006.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-27,Dindigul Junction,DG,10.3644,77.9803,normal_weather,LOW,0.0,26.9,53,13.7,8.1,1009.0,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-27,Madurai Junction,MDU,9.9195,78.1111,normal_weather,LOW,16.0,27.0,64,4.2,10.3,1009.8,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-27,Virudhunagar Junction,VPT,9.5872,77.9575,normal_weather,LOW,0.0,28.4,42,11.5,6.3,1010.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-27,Satur,SRT,9.3592,77.9255,normal_weather,LOW,0.0,30.2,63,12.9,8.8,1009.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-27,Kovilpatti,CVP,9.1725,77.8683,normal_weather,LOW,1.7,29.2,68,11.7,7.7,1010.0,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-27,Maniyachchi Junction,MEJ,8.8658,77.8931,normal_weather,LOW,0.0,31.6,61,4.9,9.2,1009.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-27,Thoothukudi,TN,8.8053,78.146,normal_weather,LOW,0.0,26.1,57,11.1,9.0,1013.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-28,Chennai Egmore,MS,13.0777,80.2613,normal_weather,LOW,0.0,29.0,60,12.7,9.0,1009.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-28,Tambaram,TBM,12.9248,80.1202,normal_weather,LOW,12.4,28.9,71,11.4,9.2,1007.9,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-28,Chengalpattu,CGL,12.6934,79.9757,normal_weather,LOW,0.0,29.3,79,12.8,8.3,1012.9,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-08-28,Tindivanam,TMV,12.2312,79.6508,normal_weather,LOW,0.0,25.0,46,9.9,7.9,1011.2,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
