mast_number,section_id,equivalent_km
OHE_SEC_056_0172,SEC_056,376.335
OHE_SEC_056_0173,SEC_056,376.385
OHE_SEC_056_0174,SEC_056,376.435
OHE_SEC_056_0175,SEC_056,376.485
OHE_SEC_056_0176,SEC_056,376.535
OHE_SEC_056_0177,SEC_056,376.585
OHE_SEC_056_0178,SEC_056,376.635
OHE_SEC_056_0179,SEC_056,376.684
OHE_SEC_056_0180,SEC_056,376.734
OHE_SEC_056_0181,SEC_056,376.784
OHE_SEC_056_0182,SEC_056,376.834
OHE_SEC_056_0183,SEC_056,376.884
OHE_SEC_056_0184,SEC_056,376.934
OHE_SEC_056_0185,SEC_056,376.984
OHE_SEC_056_0186,SEC_056,377.034
OHE_SEC_056_0187,SEC_056,377.084
OHE_SEC_056_0188,SEC_056,377.134
OHE_SEC_056_0189,SEC_056,377.184
OHE_SEC_056_0190,SEC_056,377.234
OHE_SEC_056_0191,SEC_056,377.284
OHE_SEC_056_0192,SEC_056,377.334
OHE_SEC_056_0193,SEC_056,377.384
OHE_SEC_056_0194,SEC_056,377.434
OHE_SEC_056_0195,SEC_056,377.484
OHE_SEC_056_0196,SEC_056,377.534
OHE_SEC_056_0197,SEC_056,377.584
OHE_SEC_056_0198,SEC_056,377.634
OHE_SEC_056_0199,SEC_056,377.683
OHE_SEC_056_0200,SEC_056,377.733
OHE_SEC_056_0201,SEC_056,377.783
OHE_SEC_056_0202,SEC_056,377.833
OHE_SEC_056_0203,SEC_056,377.883
OHE_SEC_056_0204,SEC_056,377.933
OHE_SEC_056_0205,SEC_056,377.983
OHE_SEC_056_0206,SEC_056,378.033
OHE_SEC_056_0207,SEC_056,378.083
OHE_SEC_056_0208,SEC_056,378.133
OHE_SEC_056_0209,SEC_056,378.183
OHE_SEC_056_0210,SEC_056,378.233
OHE_SEC_056_0211,SEC_056,378.283
OHE_SEC_056_0212,SEC_056,378.333
OHE_SEC_056_0213,SEC_056,378.383
OHE_SEC_056_0214,SEC_056,378.433
OHE_SEC_056_0215,SEC_056,378.483
OHE_SEC_056_0216,SEC_056,378.533
OHE_SEC_056_0217,SEC_056,378.583
OHE_SEC_056_0218,SEC_056,378.633
OHE_SEC_056_0219,SEC_056,378.683
OHE_SEC_056_0220,SEC_056,378.732
OHE_SEC_056_0221,SEC_056,378.782
OHE_SEC_056_0222,SEC_056,378.832
OHE_SEC_056_0223,SEC_056,378.882
OHE_SEC_056_0224,SEC_056,378.932
OHE_SEC_056_0225,SEC_056,378.982
OHE_SEC_056_0226,SEC_056,379.032
OHE_SEC_056_0227,SEC_056,379.082
OHE_SEC_056_0228,SEC_056,379.132
OHE_SEC_056_0229,SEC_056,379.182
OHE_SEC_056_0230,SEC_056,379.232
OHE_SEC_056_0231,SEC_056,379.282
OHE_SEC_056_0232,SEC_056,379.332
OHE_SEC_056_0233,SEC_056,379.382
OHE_SEC_056_0234,SEC_056,379.432
OHE_SEC_056_0235,SEC_056,379.482
OHE_SEC_056_0236,SEC_056,379.532
OHE_SEC_056_0237,SEC_056,379.582
OHE_SEC_056_0238,SEC_056,379.632
OHE_SEC_056_0239,SEC_056,379.682
OHE_SEC_056_0240,SEC_056,379.732
OHE_SEC_056_0241,SEC_056,379.781
OHE_SEC_056_0242,SEC_056,379.831
OHE_SEC_056_0243,SEC_056,379.881
OHE_SEC_056_0244,SEC_056,379.931
OHE_SEC_056_0245,SEC_056,379.981
OHE_SEC_056_0246,SEC_056,380.031
OHE_SEC_056_0247,SEC_056,380.081
OHE_SEC_056_0248,SEC_056,380.131
OHE_SEC_056_0249,SEC_056,380.181
OHE_SEC_056_0250,SEC_056,380.231
OHE_SEC_056_0251,SEC_056,380.281
OHE_SEC_056_0252,SEC_056,380.331
OHE_SEC_056_0253,SEC_056,380.381
OHE_SEC_056_0254,SEC_056,380.431
OHE_SEC_056_0255,SEC_056,380.481
OHE_SEC_056_0256,SEC_056,380.531
OHE_SEC_056_0257,SEC_056,380.581
OHE_SEC_056_0258,SEC_056,380.631
OHE_SEC_056_0259,SEC_056,380.681
OHE_SEC_056_0260,SEC_056,380.731
OHE_SEC_056_0261,SEC_056,380.781
OHE_SEC_056_0262,SEC_056,380.83
OHE_SEC_056_0263,SEC_056,380.88
OHE_SEC_056_0264,SEC_056,380.93
OHE_SEC_056_0265,SEC_056,380.98
OHE_SEC_056_0266,SEC_056,381.03
OHE_SEC_056_0267,SEC_056,381.08
OHE_SEC_056_0268,SEC_056,381.13
OHE_SEC_056_0269,SEC_056,381.18
OHE_SEC_056_0270,SEC_056,381.23
OHE_SEC_056_0271,SEC_056,381.28
OHE_SEC_056_0272,SEC_056,381.33
OHE_SEC_056_0273,SEC_056,381.38
OHE_SEC_056_0274,SEC_056,381.43
OHE_SEC_056_0275,SEC_056,381.48
OHE_SEC_056_0276,SEC_056,381.53
OHE_SEC_056_0277,SEC_056,381.58
OHE_SEC_056_0278,SEC_056,381.63
OHE_SEC_056_0279,SEC_056,381.68
OHE_SEC_056_0280,SEC_056,381.73
OHE_SEC_056_0281,SEC_056,381.78
OHE_SEC_056_0282,SEC_056,381.83
OHE_SEC_056_0283,SEC_056,381.879
OHE_SEC_056_0284,SEC_056,381.929
OHE_SEC_056_0285,SEC_056,381.979
OHE_SEC_056_0286,SEC_056,382.029
OHE_SEC_056_0287,SEC_056,382.079
OHE_SEC_056_0288,SEC_056,382.129
OHE_SEC_056_0289,SEC_056,382.179
OHE_SEC_056_0290,SEC_056,382.229
OHE_SEC_056_0291,SEC_056,382.279
OHE_SEC_056_0292,SEC_056,382.329
OHE_SEC_056_0293,SEC_056,382.379
OHE_SEC_056_0294,SEC_056,382.429
OHE_SEC_056_0295,SEC_056,382.479
OHE_SEC_056_0296,SEC_056,382.529
OHE_SEC_056_0297,SEC_056,382.579
OHE_SEC_056_0298,SEC_056,382.629
OHE_SEC_056_0299,SEC_056,382.679
OHE_SEC_056_0300,SEC_056,382.729
OHE_SEC_056_0301,SEC_056,382.779
OHE_SEC_056_0302,SEC_056,382.829
OHE_SEC_056_0303,SEC_056,382.879
OHE_SEC_056_0304,SEC_056,382.928
OHE_SEC_056_0305,SEC_056,382.978
OHE_SEC_056_0306,SEC_056,383.028
OHE_SEC_056_0307,SEC_056,383.078
OHE_SEC_056_0308,SEC_056,383.128
OHE_SEC_056_0309,SEC_056,383.178
OHE_SEC_056_0310,SEC_056,383.228
OHE_SEC_056_0311,SEC_056,383.278
OHE_SEC_056_0312,SEC_056,383.328
OHE_SEC_056_0313,SEC_056,383.378
OHE_SEC_056_0314,SEC_056,383.428
OHE_SEC_056_0315,SEC_056,383.478
OHE_SEC_056_0316,SEC_056,383.528
OHE_SEC_056_0317,SEC_056,383.578
OHE_SEC_056_0318,SEC_056,383.628
OHE_SEC_056_0319,SEC_056,383.678
OHE_SEC_056_0320,SEC_056,383.728
OHE_SEC_056_0321,SEC_056,383.778
OHE_SEC_056_0322,SEC_056,383.828
OHE_SEC_056_0323,SEC_056,383.878
OHE_SEC_056_0324,SEC_056,383.928
OHE_SEC_056_0325,SEC_056,383.977
OHE_SEC_056_0326,SEC_056,384.027
OHE_SEC_056_0327,SEC_056,384.077
OHE_SEC_056_0328,SEC_056,384.127
OHE_SEC_056_0329,SEC_056,384.177
OHE_SEC_056_0330,SEC_056,384.227
OHE_SEC_056_0331,SEC_056,384.277
OHE_SEC_056_0332,SEC_056,384.327
OHE_SEC_056_0333,SEC_056,384.377
OHE_SEC_056_0334,SEC_056,384.427
OHE_SEC_056_0335,SEC_056,384.477
OHE_SEC_056_0336,SEC_056,384.527
OHE_SEC_056_0337,SEC_056,384.577
OHE_SEC_056_0338,SEC_056,384.627
OHE_SEC_056_0339,SEC_056,384.677
OHE_SEC_056_0340,SEC_056,384.727
OHE_SEC_056_0341,SEC_056,384.777
OHE_SEC_056_0342,SEC_056,384.827
OHE_SEC_056_0343,SEC_056,384.877
OHE_SEC_056_0344,SEC_056,384.927
OHE_SEC_056_0345,SEC_056,384.977
OHE_SEC_056_0346,SEC_056,385.026
OHE_SEC_056_0347,SEC_056,385.076
OHE_SEC_056_0348,SEC_056,385.126
OHE_SEC_056_0349,SEC_056,385.176
OHE_SEC_056_0350,SEC_056,385.226
OHE_SEC_056_0351,SEC_056,385.276
OHE_SEC_056_0352,SEC_056,385.326
OHE_SEC_056_0353,SEC_056,385.376
OHE_SEC_056_0354,SEC_056,385.426
OHE_SEC_056_0355,SEC_056,385.476
OHE_SEC_057_0001,SEC_057,385.576
OHE_SEC_057_0002,SEC_057,385.625
OHE_SEC_057_0003,SEC_057,385.675
OHE_SEC_057_0004,SEC_057,385.725
OHE_SEC_057_0005,SEC_057,385.775
OHE_SEC_057_0006,SEC_057,385.824
OHE_SEC_057_0007,SEC_057,385.874
OHE_SEC_057_0008,SEC_057,385.924
OHE_SEC_057_0009,SEC_057,385.974
OHE_SEC_057_0010,SEC_057,386.023
OHE_SEC_057_0011,SEC_057,386.073
OHE_SEC_057_0012,SEC_057,386.123
OHE_SEC_057_0013,SEC_057,386.173
OHE_SEC_057_0014,SEC_057,386.222
OHE_SEC_057_0015,SEC_057,386.272
OHE_SEC_057_0016,SEC_057,386.322
OHE_SEC_057_0017,SEC_057,386.371
OHE_SEC_057_0018,SEC_057,386.421
OHE_SEC_057_0019,SEC_057,386.471
OHE_SEC_057_0020,SEC_057,386.521
OHE_SEC_057_0021,SEC_057,386.57
OHE_SEC_057_0022,SEC_057,386.62
OHE_SEC_057_0023,SEC_057,386.67
OHE_SEC_057_0024,SEC_057,386.72
OHE_SEC_057_0025,SEC_057,386.769
OHE_SEC_057_0026,SEC_057,386.819
OHE_SEC_057_0027,SEC_057,386.869
OHE_SEC_057_0028,SEC_057,386.919
OHE_SEC_057_0029,SEC_057,386.968
OHE_SEC_057_0030,SEC_057,387.018
OHE_SEC_057_0031,SEC_057,387.068
OHE_SEC_057_0032,SEC_057,387.117
OHE_SEC_057_0033,SEC_057,387.167
OHE_SEC_057_0034,SEC_057,387.217
OHE_SEC_057_0035,SEC_057,387.267
OHE_SEC_057_0036,SEC_057,387.316
OHE_SEC_057_0037,SEC_057,387.366
OHE_SEC_057_0038,SEC_057,387.416
OHE_SEC_057_0039,SEC_057,387.466
OHE_SEC_057_0040,SEC_057,387.515
OHE_SEC_057_0041,SEC_057,387.565
OHE_SEC_057_0042,SEC_057,387.615
OHE_SEC_057_0043,SEC_057,387.665
OHE_SEC_057_0044,SEC_057,387.714
OHE_SEC_057_0045,SEC_057,387.764
OHE_SEC_057_0046,SEC_057,387.814
OHE_SEC_057_0047,SEC_057,387.863
OHE_SEC_057_0048,SEC_057,387.913
OHE_SEC_057_0049,SEC_057,387.963
OHE_SEC_057_0050,SEC_057,388.013
OHE_SEC_057_0051,SEC_057,388.062
OHE_SEC_057_0052,SEC_057,388.112
OHE_SEC_057_0053,SEC_057,388.162
OHE_SEC_057_0054,SEC_057,388.212
OHE_SEC_057_0055,SEC_057,388.261
OHE_SEC_057_0056,SEC_057,388.311
OHE_SEC_057_0057,SEC_057,388.361
OHE_SEC_057_0058,SEC_057,388.411
OHE_SEC_057_0059,SEC_057,388.46
OHE_SEC_057_0060,SEC_057,388.51
OHE_SEC_057_0061,SEC_057,388.56
OHE_SEC_057_0062,SEC_057,388.609
OHE_SEC_057_0063,SEC_057,388.659
OHE_SEC_057_0064,SEC_057,388.709
OHE_SEC_057_0065,SEC_057,388.759
OHE_SEC_057_0066,SEC_057,388.808
OHE_SEC_057_0067,SEC_057,388.858
OHE_SEC_057_0068,SEC_057,388.908
OHE_SEC_057_0069,SEC_057,388.958
OHE_SEC_057_0070,SEC_057,389.007
OHE_SEC_057_0071,SEC_057,389.057
OHE_SEC_057_0072,SEC_057,389.107
OHE_SEC_057_0073,SEC_057,389.156
OHE_SEC_057_0074,SEC_057,389.206
OHE_SEC_057_0075,SEC_057,389.256
OHE_SEC_057_0076,SEC_057,389.306
OHE_SEC_057_0077,SEC_057,389.355
OHE_SEC_057_0078,SEC_057,389.405
OHE_SEC_057_0079,SEC_057,389.455
OHE_SEC_057_0080,SEC_057,389.505
OHE_SEC_057_0081,SEC_057,389.554
OHE_SEC_057_0082,SEC_057,389.604
OHE_SEC_057_0083,SEC_057,389.654
OHE_SEC_057_0084,SEC_057,389.704
OHE_SEC_057_0085,SEC_057,389.753
OHE_SEC_057_0086,SEC_057,389.803
OHE_SEC_057_0087,SEC_057,389.853
OHE_SEC_057_0088,SEC_057,389.902
OHE_SEC_057_0089,SEC_057,389.952
OHE_SEC_057_0090,SEC_057,390.002
OHE_SEC_057_0091,SEC_057,390.052
OHE_SEC_057_0092,SEC_057,390.101
OHE_SEC_057_0093,SEC_057,390.151
OHE_SEC_057_0094,SEC_057,390.201
OHE_SEC_057_0095,SEC_057,390.251
OHE_SEC_057_0096,SEC_057,390.3
OHE_SEC_057_0097,SEC_057,390.35
OHE_SEC_057_0098,SEC_057,390.4
OHE_SEC_057_0099,SEC_057,390.45
OHE_SEC_057_0100,SEC_057,390.499
OHE_SEC_057_0101,SEC_057,390.549
OHE_SEC_057_0102,SEC_057,390.599
OHE_SEC_057_0103,SEC_057,390.648
OHE_SEC_057_0104,SEC_057,390.698
OHE_SEC_057_0105,SEC_057,390.748
OHE_SEC_057_0106,SEC_057,390.798
OHE_SEC_057_0107,SEC_057,390.847
OHE_SEC_057_0108,SEC_057,390.897
OHE_SEC_057_0109,SEC_057,390.947
OHE_SEC_057_0110,SEC_057,390.997
OHE_SEC_057_0111,SEC_057,391.046
OHE_SEC_057_0112,SEC_057,391.096
OHE_SEC_057_0113,SEC_057,391.146
OHE_SEC_057_0114,SEC_057,391.196
OHE_SEC_057_0115,SEC_057,391.245
OHE_SEC_057_0116,SEC_057,391.295
OHE_SEC_057_0117,SEC_057,391.345
OHE_SEC_057_0118,SEC_057,391.394
OHE_SEC_057_0119,SEC_057,391.444
OHE_SEC_057_0120,SEC_057,391.494
OHE_SEC_057_0121,SEC_057,391.544
OHE_SEC_057_0122,SEC_057,391.593
OHE_SEC_057_0123,SEC_057,391.643
OHE_SEC_057_0124,SEC_057,391.693
OHE_SEC_057_0125,SEC_057,391.743
OHE_SEC_057_0126,SEC_057,391.792
OHE_SEC_057_0127,SEC_057,391.842
OHE_SEC_057_0128,SEC_057,391.892
OHE_SEC_057_0129,SEC_057,391.942
OHE_SEC_057_0130,SEC_057,391.991
OHE_SEC_057_0131,SEC_057,392.041
OHE_SEC_057_0132,SEC_057,392.091
OHE_SEC_057_0133,SEC_057,392.14
OHE_SEC_057_0134,SEC_057,392.19
OHE_SEC_057_0135,SEC_057,392.24
OHE_SEC_057_0136,SEC_057,392.29
OHE_SEC_057_0137,SEC_057,392.339
OHE_SEC_057_0138,SEC_057,392.389
OHE_SEC_057_0139,SEC_057,392.439
OHE_SEC_057_0140,SEC_057,392.489
OHE_SEC_057_0141,SEC_057,392.538
OHE_SEC_057_0142,SEC_057,392.588
OHE_SEC_057_0143,SEC_057,392.638
OHE_SEC_057_0144,SEC_057,392.688
OHE_SEC_057_0145,SEC_057,392.737
OHE_SEC_058_0001,SEC_058,392.837
OHE_SEC_058_0002,SEC_058,392.886
OHE_SEC_058_0003,SEC_058,392.936
OHE_SEC_058_0004,SEC_058,392.986
OHE_SEC_058_0005,SEC_058,393.035
OHE_SEC_058_0006,SEC_058,393.085
OHE_SEC_058_0007,SEC_058,393.135
OHE_SEC_058_0008,SEC_058,393.184
OHE_SEC_058_0009,SEC_058,393.234
OHE_SEC_058_0010,SEC_058,393.284
OHE_SEC_058_0011,SEC_058,393.333
OHE_SEC_058_0012,SEC_058,393.383
OHE_SEC_058_0013,SEC_058,393.433
OHE_SEC_058_0014,SEC_058,393.483
OHE_SEC_058_0015,SEC_058,393.532
OHE_SEC_058_0016,SEC_058,393.582
OHE_SEC_058_0017,SEC_058,393.632
OHE_SEC_058_0018,SEC_058,393.681
OHE_SEC_058_0019,SEC_058,393.731
OHE_SEC_058_0020,SEC_058,393.781
OHE_SEC_058_0021,SEC_058,393.83
OHE_SEC_058_0022,SEC_058,393.88
OHE_SEC_058_0023,SEC_058,393.93
OHE_SEC_058_0024,SEC_058,393.979
OHE_SEC_058_0025,SEC_058,394.029
OHE_SEC_058_0026,SEC_058,394.079
OHE_SEC_058_0027,SEC_058,394.128
OHE_SEC_058_0028,SEC_058,394.178
OHE_SEC_058_0029,SEC_058,394.228
OHE_SEC_058_0030,SEC_058,394.277
OHE_SEC_058_0031,SEC_058,394.327
OHE_SEC_058_0032,SEC_058,394.377
OHE_SEC_058_0033,SEC_058,394.426
OHE_SEC_058_0034,SEC_058,394.476
OHE_SEC_058_0035,SEC_058,394.526
OHE_SEC_058_0036,SEC_058,394.575
OHE_SEC_058_0037,SEC_058,394.625
OHE_SEC_058_0038,SEC_058,394.675
OHE_SEC_058_0039,SEC_058,394.724
OHE_SEC_058_0040,SEC_058,394.774
OHE_SEC_058_0041,SEC_058,394.824
OHE_SEC_058_0042,SEC_058,394.874
OHE_SEC_058_0043,SEC_058,394.923
OHE_SEC_058_0044,SEC_058,394.973
OHE_SEC_058_0045,SEC_058,395.023
OHE_SEC_058_0046,SEC_058,395.072
OHE_SEC_058_0047,SEC_058,395.122
OHE_SEC_058_0048,SEC_058,395.172
OHE_SEC_058_0049,SEC_058,395.221
OHE_SEC_058_0050,SEC_058,395.271
OHE_SEC_058_0051,SEC_058,395.321
OHE_SEC_058_0052,SEC_058,395.37
OHE_SEC_058_0053,SEC_058,395.42
OHE_SEC_058_0054,SEC_058,395.47
OHE_SEC_058_0055,SEC_058,395.519
OHE_SEC_058_0056,SEC_058,395.569
OHE_SEC_058_0057,SEC_058,395.619
OHE_SEC_058_0058,SEC_058,395.668
OHE_SEC_058_0059,SEC_058,395.718
OHE_SEC_058_0060,SEC_058,395.768
OHE_SEC_058_0061,SEC_058,395.817
OHE_SEC_058_0062,SEC_058,395.867
OHE_SEC_058_0063,SEC_058,395.917
OHE_SEC_058_0064,SEC_058,395.966
OHE_SEC_058_0065,SEC_058,396.016
OHE_SEC_058_0066,SEC_058,396.066
OHE_SEC_058_0067,SEC_058,396.115
OHE_SEC_058_0068,SEC_058,396.165
OHE_SEC_058_0069,SEC_058,396.215
OHE_SEC_058_0070,SEC_058,396.265
OHE_SEC_058_0071,SEC_058,396.314
OHE_SEC_058_0072,SEC_058,396.364
OHE_SEC_058_0073,SEC_058,396.414
OHE_SEC_058_0074,SEC_058,396.463
OHE_SEC_058_0075,SEC_058,396.513
OHE_SEC_058_0076,SEC_058,396.563
OHE_SEC_058_0077,SEC_058,396.612
OHE_SEC_058_0078,SEC_058,396.662
OHE_SEC_058_0079,SEC_058,396.712
OHE_SEC_058_0080,SEC_058,396.761
OHE_SEC_058_0081,SEC_058,396.811
OHE_SEC_058_0082,SEC_058,396.861
OHE_SEC_058_0083,SEC_058,396.91
OHE_SEC_058_0084,SEC_058,396.96
OHE_SEC_058_0085,SEC_058,397.01
OHE_SEC_058_0086,SEC_058,397.059
OHE_SEC_058_0087,SEC_058,397.109
OHE_SEC_058_0088,SEC_058,397.159
OHE_SEC_058_0089,SEC_058,397.208
OHE_SEC_058_0090,SEC_058,397.258
OHE_SEC_058_0091,SEC_058,397.308
OHE_SEC_058_0092,SEC_058,397.357
OHE_SEC_058_0093,SEC_058,397.407
OHE_SEC_058_0094,SEC_058,397.457
OHE_SEC_058_0095,SEC_058,397.506
OHE_SEC_058_0096,SEC_058,397.556
OHE_SEC_058_0097,SEC_058,397.606
OHE_SEC_058_0098,SEC_058,397.656
OHE_SEC_058_0099,SEC_058,397.705
OHE_SEC_058_0100,SEC_058,397.755
OHE_SEC_058_0101,SEC_058,397.805
OHE_SEC_058_0102,SEC_058,397.854
OHE_SEC_058_0103,SEC_058,397.904
OHE_SEC_058_0104,SEC_058,397.954
OHE_SEC_058_0105,SEC_058,398.003
OHE_SEC_058_0106,SEC_058,398.053
OHE_SEC_058_0107,SEC_058,398.103
OHE_SEC_058_0108,SEC_058,398.152
OHE_SEC_058_0109,SEC_058,398.202
OHE_SEC_058_0110,SEC_058,398.252
OHE_SEC_058_0111,SEC_058,398.301
OHE_SEC_058_0112,SEC_058,398.351
OHE_SEC_058_0113,SEC_058,398.401
OHE_SEC_058_0114,SEC_058,398.45
OHE_SEC_058_0115,SEC_058,398.5
OHE_SEC_058_0116,SEC_058,398.55
OHE_SEC_058_0117,SEC_058,398.599
OHE_SEC_058_0118,SEC_058,398.649
OHE_SEC_058_0119,SEC_058,398.699
OHE_SEC_058_0120,SEC_058,398.748
OHE_SEC_058_0121,SEC_058,398.798
OHE_SEC_058_0122,SEC_058,398.848
OHE_SEC_058_0123,SEC_058,398.897
OHE_SEC_058_0124,SEC_058,398.947
OHE_SEC_058_0125,SEC_058,398.997
OHE_SEC_058_0126,SEC_058,399.047
OHE_SEC_058_0127,SEC_058,399.096
OHE_SEC_058_0128,SEC_058,399.146
OHE_SEC_058_0129,SEC_058,399.196
OHE_SEC_058_0130,SEC_058,399.245
OHE_SEC_058_0131,SEC_058,399.295
OHE_SEC_058_0132,SEC_058,399.345
OHE_SEC_058_0133,SEC_058,399.394
OHE_SEC_058_0134,SEC_058,399.444
OHE_SEC_058_0135,SEC_058,399.494
OHE_SEC_058_0136,SEC_058,399.543
OHE_SEC_059_0001,SEC_059,399.643
OHE_SEC_059_0002,SEC_059,399.692
OHE_SEC_059_0003,SEC_059,399.742
OHE_SEC_059_0004,SEC_059,399.792
OHE_SEC_059_0005,SEC_059,399.842
OHE_SEC_059_0006,SEC_059,399.891
OHE_SEC_059_0007,SEC_059,399.941
OHE_SEC_059_0008,SEC_059,399.991
OHE_SEC_059_0009,SEC_059,400.04
OHE_SEC_059_0010,SEC_059,400.09
OHE_SEC_059_0011,SEC_059,400.14
OHE_SEC_059_0012,SEC_059,400.189
OHE_SEC_059_0013,SEC_059,400.239
OHE_SEC_059_0014,SEC_059,400.289
OHE_SEC_059_0015,SEC_059,400.339
OHE_SEC_059_0016,SEC_059,400.388
OHE_SEC_059_0017,SEC_059,400.438
OHE_SEC_059_0018,SEC_059,400.488
OHE_SEC_059_0019,SEC_059,400.537
OHE_SEC_059_0020,SEC_059,400.587
OHE_SEC_059_0021,SEC_059,400.637
OHE_SEC_059_0022,SEC_059,400.687
OHE_SEC_059_0023,SEC_059,400.736
OHE_SEC_059_0024,SEC_059,400.786
OHE_SEC_059_0025,SEC_059,400.836
OHE_SEC_059_0026,SEC_059,400.885
OHE_SEC_059_0027,SEC_059,400.935
OHE_SEC_059_0028,SEC_059,400.985
OHE_SEC_059_0029,SEC_059,401.034
OHE_SEC_059_0030,SEC_059,401.084
OHE_SEC_059_0031,SEC_059,401.134
OHE_SEC_059_0032,SEC_059,401.184
OHE_SEC_059_0033,SEC_059,401.233
OHE_SEC_059_0034,SEC_059,401.283
OHE_SEC_059_0035,SEC_059,401.333
OHE_SEC_059_0036,SEC_059,401.382
OHE_SEC_059_0037,SEC_059,401.432
OHE_SEC_059_0038,SEC_059,401.482
OHE_SEC_059_0039,SEC_059,401.531
OHE_SEC_059_0040,SEC_059,401.581
OHE_SEC_059_0041,SEC_059,401.631
OHE_SEC_059_0042,SEC_059,401.681
OHE_SEC_059_0043,SEC_059,401.73
OHE_SEC_059_0044,SEC_059,401.78
OHE_SEC_059_0045,SEC_059,401.83
OHE_SEC_059_0046,SEC_059,401.879
OHE_SEC_059_0047,SEC_059,401.929
OHE_SEC_059_0048,SEC_059,401.979
OHE_SEC_059_0049,SEC_059,402.029
OHE_SEC_059_0050,SEC_059,402.078
OHE_SEC_059_0051,SEC_059,402.128
OHE_SEC_059_0052,SEC_059,402.178
OHE_SEC_059_0053,SEC_059,402.227
OHE_SEC_059_0054,SEC_059,402.277
OHE_SEC_059_0055,SEC_059,402.327
OHE_SEC_059_0056,SEC_059,402.376
OHE_SEC_059_0057,SEC_059,402.426
OHE_SEC_059_0058,SEC_059,402.476
OHE_SEC_059_0059,SEC_059,402.526
OHE_SEC_059_0060,SEC_059,402.575
OHE_SEC_059_0061,SEC_059,402.625
OHE_SEC_059_0062,SEC_059,402.675
OHE_SEC_059_0063,SEC_059,402.724
OHE_SEC_059_0064,SEC_059,402.774
OHE_SEC_059_0065,SEC_059,402.824
OHE_SEC_059_0066,SEC_059,402.874
OHE_SEC_059_0067,SEC_059,402.923
OHE_SEC_059_0068,SEC_059,402.973
OHE_SEC_059_0069,SEC_059,403.023
OHE_SEC_059_0070,SEC_059,403.072
OHE_SEC_059_0071,SEC_059,403.122
OHE_SEC_059_0072,SEC_059,403.172
OHE_SEC_059_0073,SEC_059,403.221
OHE_SEC_059_0074,SEC_059,403.271
OHE_SEC_059_0075,SEC_059,403.321
OHE_SEC_059_0076,SEC_059,403.371
OHE_SEC_059_0077,SEC_059,403.42
OHE_SEC_059_0078,SEC_059,403.47
OHE_SEC_059_0079,SEC_059,403.52
OHE_SEC_059_0080,SEC_059,403.569
OHE_SEC_059_0081,SEC_059,403.619
OHE_SEC_059_0082,SEC_059,403.669
OHE_SEC_059_0083,SEC_059,403.719
OHE_SEC_059_0084,SEC_059,403.768
OHE_SEC_059_0085,SEC_059,403.818
OHE_SEC_059_0086,SEC_059,403.868
OHE_SEC_059_0087,SEC_059,403.917
OHE_SEC_059_0088,SEC_059,403.967
OHE_SEC_059_0089,SEC_059,404.017
OHE_SEC_059_0090,SEC_059,404.066
OHE_SEC_059_0091,SEC_059,404.116
OHE_SEC_059_0092,SEC_059,404.166
OHE_SEC_059_0093,SEC_059,404.216
OHE_SEC_059_0094,SEC_059,404.265
OHE_SEC_059_0095,SEC_059,404.315
OHE_SEC_059_0096,SEC_059,404.365
OHE_SEC_059_0097,SEC_059,404.414
OHE_SEC_059_0098,SEC_059,404.464
OHE_SEC_059_0099,SEC_059,404.514
OHE_SEC_059_0100,SEC_059,404.563
OHE_SEC_059_0101,SEC_059,404.613
OHE_SEC_059_0102,SEC_059,404.663
OHE_SEC_059_0103,SEC_059,404.713
OHE_SEC_059_0104,SEC_059,404.762
OHE_SEC_059_0105,SEC_059,404.812
OHE_SEC_059_0106,SEC_059,404.862
OHE_SEC_059_0107,SEC_059,404.911
OHE_SEC_059_0108,SEC_059,404.961
OHE_SEC_059_0109,SEC_059,405.011
OHE_SEC_059_0110,SEC_059,405.061
OHE_SEC_059_0111,SEC_059,405.11
OHE_SEC_059_0112,SEC_059,405.16
OHE_SEC_059_0113,SEC_059,405.21
OHE_SEC_059_0114,SEC_059,405.259
OHE_SEC_059_0115,SEC_059,405.309
OHE_SEC_059_0116,SEC_059,405.359
OHE_SEC_059_0117,SEC_059,405.408
OHE_SEC_059_0118,SEC_059,405.458
OHE_SEC_059_0119,SEC_059,405.508
OHE_SEC_059_0120,SEC_059,405.558
OHE_SEC_059_0121,SEC_059,405.607
OHE_SEC_059_0122,SEC_059,405.657
OHE_SEC_059_0123,SEC_059,405.707
OHE_SEC_059_0124,SEC_059,405.756
OHE_SEC_059_0125,SEC_059,405.806
OHE_SEC_059_0126,SEC_059,405.856
OHE_SEC_059_0127,SEC_059,405.906
OHE_SEC_059_0128,SEC_059,405.955
OHE_SEC_059_0129,SEC_059,406.005
OHE_SEC_059_0130,SEC_059,406.055
OHE_SEC_059_0131,SEC_059,406.104
OHE_SEC_059_0132,SEC_059,406.154
OHE_SEC_059_0133,SEC_059,406.204
OHE_SEC_059_0134,SEC_059,406.253
OHE_SEC_059_0135,SEC_059,406.303
OHE_SEC_059_0136,SEC_059,406.353
OHE_SEC_059_0137,SEC_059,406.403
OHE_SEC_059_0138,SEC_059,406.452
OHE_SEC_059_0139,SEC_059,406.502
OHE_SEC_059_0140,SEC_059,406.552
OHE_SEC_059_0141,SEC_059,406.601
OHE_SEC_059_0142,SEC_059,406.651
OHE_SEC_059_0143,SEC_059,406.701
