date,station,station_code,district,latitude,longitude,temperature_c,rainfall_mm,humidity,wind_speed,wind_direction,pressure,visibility,monsoon_phase,spatial_resolution,source,source_url
2024-06-29,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,31.1,0.0,47,14.8,W,1009.0,7.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-06-29,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,30.4,0.0,48,8.5,E,1008.7,8.9,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-06-29,Thoothukudi,TN,Thoothukudi,8.8053,78.146,34.0,1.4,81,19.7,E,1013.0,8.2,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-06-30,Chennai Egmore,MS,Chennai,13.0777,80.2613,33.9,0.0,69,14.0,E,1013.4,7.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-06-30,Tambaram,TBM,Chengalpattu,12.9248,80.1202,32.2,10.5,69,14.2,W,1011.3,8.6,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-06-30,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,31.9,51.2,72,17.6,NE,1003.7,3.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-06-30,Tindivanam,TMV,Viluppuram,12.2312,79.6508,32.0,0.0,58,16.9,S,1012.2,7.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-06-30,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,34.5,0.0,36,11.7,N,1010.4,8.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-06-30,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,34.1,0.0,51,9.4,NW,1013.6,7.8,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-06-30,Ariyalur,ALU,Ariyalur,11.1401,79.0768,31.0,1.5,60,15.1,N,1010.5,7.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-06-30,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,33.4,0.0,46,9.6,E,1009.1,11.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-06-30,Dindigul Junction,DG,Dindigul,10.3644,77.9803,32.6,0.0,55,5.1,SE,1013.3,8.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-06-30,Madurai Junction,MDU,Madurai,9.9195,78.1111,32.8,0.0,76,15.9,W,1012.0,10.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-06-30,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,33.1,0.0,68,12.3,W,1009.0,6.6,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-06-30,Satur,SRT,Virudhunagar,9.3592,77.9255,31.7,0.0,50,12.6,N,1012.6,8.8,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-06-30,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,32.8,0.0,43,16.1,NE,1006.7,9.1,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-06-30,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,35.2,0.2,69,12.2,SE,1010.4,7.0,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-06-30,Thoothukudi,TN,Thoothukudi,8.8053,78.146,29.0,0.0,63,16.9,N,1010.5,9.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-01,Chennai Egmore,MS,Chennai,13.0777,80.2613,28.5,0.2,54,19.8,N,1013.2,9.1,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-01,Tambaram,TBM,Chengalpattu,12.9248,80.1202,27.0,0.0,77,17.7,SE,1009.2,8.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-01,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,30.7,0.0,54,20.4,NW,1008.0,7.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-01,Tindivanam,TMV,Viluppuram,12.2312,79.6508,26.7,22.7,55,22.3,W,1010.6,9.9,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-01,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,25.7,0.0,60,14.3,E,1012.8,8.9,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-01,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,30.5,0.0,76,19.1,NE,1006.4,9.1,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-01,Ariyalur,ALU,Ariyalur,11.1401,79.0768,25.0,0.0,54,14.1,E,1010.2,11.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-01,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,27.1,0.0,65,12.9,W,1009.3,8.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-01,Dindigul Junction,DG,Dindigul,10.3644,77.9803,27.1,14.6,58,14.7,W,1011.0,8.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-01,Madurai Junction,MDU,Madurai,9.9195,78.1111,30.4,0.0,63,10.2,S,1012.0,8.1,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-01,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,27.9,0.0,45,14.6,W,1009.2,8.0,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-01,Satur,SRT,Virudhunagar,9.3592,77.9255,32.7,0.0,39,14.2,NE,1010.3,8.9,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-01,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,28.8,0.0,52,10.7,NW,1006.3,9.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-01,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,26.5,0.0,50,10.2,N,1009.4,9.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-01,Thoothukudi,TN,Thoothukudi,8.8053,78.146,29.5,0.0,64,12.6,SW,1005.2,7.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-02,Chennai Egmore,MS,Chennai,13.0777,80.2613,31.1,3.2,75,13.9,N,1009.9,6.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-02,Tambaram,TBM,Chengalpattu,12.9248,80.1202,30.3,0.0,25,10.0,SW,1008.7,8.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-02,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,28.1,0.0,46,16.9,S,1010.0,8.8,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-02,Tindivanam,TMV,Viluppuram,12.2312,79.6508,28.1,0.0,60,18.8,N,1006.8,7.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-02,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,31.2,5.8,66,13.8,E,1007.7,8.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-02,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,31.2,4.6,74,15.7,E,1009.7,8.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-02,Ariyalur,ALU,Ariyalur,11.1401,79.0768,31.9,0.0,43,16.5,S,1004.4,8.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-02,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,27.5,0.0,54,14.1,S,1010.9,8.8,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-02,Dindigul Junction,DG,Dindigul,10.3644,77.9803,24.7,0.0,37,12.3,NE,1011.1,10.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-02,Madurai Junction,MDU,Madurai,9.9195,78.1111,30.0,0.0,83,21.1,SE,1007.9,7.8,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-02,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,30.7,0.0,66,21.0,SW,1014.4,6.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-02,Satur,SRT,Virudhunagar,9.3592,77.9255,25.6,0.0,25,12.4,S,1008.7,7.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-02,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,30.8,0.0,41,20.9,S,1010.5,7.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-02,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,26.9,0.0,52,15.0,NE,1005.0,7.8,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-02,Thoothukudi,TN,Thoothukudi,8.8053,78.146,24.9,0.0,62,7.0,NW,1005.8,6.8,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-03,Chennai Egmore,MS,Chennai,13.0777,80.2613,22.7,0.0,50,6.6,N,1009.2,8.2,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-03,Tambaram,TBM,Chengalpattu,12.9248,80.1202,28.4,0.0,56,13.7,S,1006.1,9.6,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-03,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,28.9,12.9,73,10.0,SE,1010.1,9.1,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-03,Tindivanam,TMV,Viluppuram,12.2312,79.6508,25.3,0.0,44,6.5,N,1006.7,8.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-03,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,31.3,0.0,64,13.7,W,1007.7,9.0,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-03,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,28.2,0.0,95,12.8,NE,1014.8,7.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-03,Ariyalur,ALU,Ariyalur,11.1401,79.0768,29.5,30.3,75,23.6,SW,1007.3,8.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-03,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,30.5,0.0,51,7.8,SE,1006.7,9.8,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-03,Dindigul Junction,DG,Dindigul,10.3644,77.9803,26.5,0.0,40,7.9,SW,1011.3,6.0,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-03,Madurai Junction,MDU,Madurai,9.9195,78.1111,25.7,7.1,84,14.7,NW,1009.6,10.2,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-03,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,28.4,0.0,50,6.8,SE,1009.7,8.0,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-03,Satur,SRT,Virudhunagar,9.3592,77.9255,25.9,0.0,64,13.8,SW,1007.8,8.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-03,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,29.3,17.0,75,11.3,SW,1013.0,7.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-03,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,27.6,4.7,67,16.7,NE,1010.8,9.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-03,Thoothukudi,TN,Thoothukudi,8.8053,78.146,28.3,24.5,80,26.6,NE,1012.6,10.9,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-04,Chennai Egmore,MS,Chennai,13.0777,80.2613,29.2,0.0,72,12.3,SW,1009.9,9.1,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-04,Tambaram,TBM,Chengalpattu,12.9248,80.1202,25.8,0.0,64,17.3,W,1010.8,6.6,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-04,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,26.9,0.0,88,11.9,NE,1011.1,8.2,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-04,Tindivanam,TMV,Viluppuram,12.2312,79.6508,27.6,0.0,64,18.1,N,1013.2,7.6,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-04,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,29.8,0.0,50,15.6,W,1012.1,9.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-04,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,30.6,6.5,62,16.2,SE,1013.0,8.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-04,Ariyalur,ALU,Ariyalur,11.1401,79.0768,21.9,0.0,58,2.0,NW,1011.5,10.6,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-04,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,27.8,0.0,50,12.8,NW,1013.5,9.2,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-04,Dindigul Junction,DG,Dindigul,10.3644,77.9803,28.1,0.0,60,20.0,NW,1008.6,8.2,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-04,Madurai Junction,MDU,Madurai,9.9195,78.1111,33.3,0.0,77,20.8,SW,1012.1,8.6,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-04,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,28.0,0.0,62,12.4,SW,1014.0,9.2,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-04,Satur,SRT,Virudhunagar,9.3592,77.9255,30.8,0.0,65,11.2,N,1011.1,10.2,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-04,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,25.6,0.0,63,10.9,SE,1012.1,8.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-04,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,25.3,0.0,59,13.5,SW,1012.0,8.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-04,Thoothukudi,TN,Thoothukudi,8.8053,78.146,29.9,0.0,54,13.8,E,1012.2,7.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-05,Chennai Egmore,MS,Chennai,13.0777,80.2613,27.0,0.0,44,12.5,SE,1012.0,9.1,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-05,Tambaram,TBM,Chengalpattu,12.9248,80.1202,28.2,5.5,66,10.9,SW,1007.7,11.0,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-05,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,28.0,0.0,65,19.5,NE,1009.0,8.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-05,Tindivanam,TMV,Viluppuram,12.2312,79.6508,28.3,0.0,58,15.5,SE,1007.6,9.9,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-05,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,28.8,4.7,62,14.1,NE,1008.2,10.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-05,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,28.0,0.0,64,13.6,E,1009.2,9.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-05,Ariyalur,ALU,Ariyalur,11.1401,79.0768,27.7,0.0,56,14.0,N,1011.4,7.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-05,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,27.2,0.0,50,10.4,E,1007.5,7.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-05,Dindigul Junction,DG,Dindigul,10.3644,77.9803,28.9,0.0,42,6.4,E,1010.2,8.1,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-05,Madurai Junction,MDU,Madurai,9.9195,78.1111,26.2,0.0,49,14.9,SW,1009.4,10.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-05,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,30.8,0.0,65,20.0,SE,1008.2,8.1,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-05,Satur,SRT,Virudhunagar,9.3592,77.9255,27.7,0.0,41,15.7,SW,1006.4,8.6,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-05,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,25.8,0.0,51,13.6,NE,1005.1,8.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-05,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,25.2,0.0,39,13.8,NW,1009.6,8.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-05,Thoothukudi,TN,Thoothukudi,8.8053,78.146,27.9,0.0,64,16.2,N,1010.9,8.6,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-06,Chennai Egmore,MS,Chennai,13.0777,80.2613,27.9,15.8,54,13.0,N,1008.1,7.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-06,Tambaram,TBM,Chengalpattu,12.9248,80.1202,29.4,4.9,55,8.2,NE,1012.2,8.2,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-06,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,28.1,0.0,38,5.2,SW,1011.9,11.6,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-06,Tindivanam,TMV,Viluppuram,12.2312,79.6508,24.0,13.6,67,17.4,N,1007.8,7.6,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-06,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,23.8,0.0,37,12.1,NW,1005.4,7.2,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-06,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,28.8,0.0,43,15.7,NW,1008.9,8.9,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-06,Ariyalur,ALU,Ariyalur,11.1401,79.0768,31.1,0.0,58,15.9,S,1010.7,8.8,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-06,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,28.2,0.0,49,11.9,N,1013.2,10.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-06,Dindigul Junction,DG,Dindigul,10.3644,77.9803,23.2,0.0,70,14.6,NE,1012.7,9.1,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-06,Madurai Junction,MDU,Madurai,9.9195,78.1111,25.9,0.0,52,22.8,SW,1012.2,9.9,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-06,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,26.9,0.0,56,7.3,S,1013.4,6.0,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-06,Satur,SRT,Virudhunagar,9.3592,77.9255,29.9,0.0,52,15.5,W,1010.9,10.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-06,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,27.8,0.0,53,13.9,SE,1007.3,8.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-06,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,29.7,0.0,66,12.1,SE,1011.9,7.2,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-06,Thoothukudi,TN,Thoothukudi,8.8053,78.146,25.1,9.8,78,11.5,NE,1010.1,8.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-07,Chennai Egmore,MS,Chennai,13.0777,80.2613,31.9,7.2,57,12.0,SW,1014.2,7.2,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-07,Tambaram,TBM,Chengalpattu,12.9248,80.1202,25.5,3.3,80,19.6,S,1015.0,9.9,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-07,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,27.3,0.0,55,12.4,SW,1011.0,8.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-07,Tindivanam,TMV,Viluppuram,12.2312,79.6508,29.8,0.0,40,5.9,SE,1006.5,6.6,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-07,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,32.1,0.0,48,7.1,N,1008.8,9.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-07,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,25.1,4.8,96,9.7,E,1013.5,9.0,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-07,Ariyalur,ALU,Ariyalur,11.1401,79.0768,28.3,0.0,57,23.3,NW,1008.1,6.2,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-07,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,27.7,0.0,43,9.9,E,1011.3,8.1,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-07,Dindigul Junction,DG,Dindigul,10.3644,77.9803,27.8,0.0,66,11.6,E,1008.6,9.0,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-07,Madurai Junction,MDU,Madurai,9.9195,78.1111,25.5,0.0,58,12.6,SW,1006.9,8.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-07,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,22.7,0.0,53,9.9,N,1010.9,7.3,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-07,Satur,SRT,Virudhunagar,9.3592,77.9255,27.5,0.0,65,18.6,E,1013.6,8.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-07,Kovilpatti,CVP,Thoothukudi,9.1725,77.8683,29.2,50.5,71,25.6,SW,1009.8,1.8,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-07,Maniyachchi Junction,MEJ,Thoothukudi,8.8658,77.8931,27.3,0.0,55,14.7,SW,1010.3,7.8,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-07,Thoothukudi,TN,Thoothukudi,8.8053,78.146,28.0,0.0,84,19.9,NE,1017.2,7.0,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-08,Chennai Egmore,MS,Chennai,13.0777,80.2613,25.7,0.0,39,15.6,E,1011.8,8.1,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-08,Tambaram,TBM,Chengalpattu,12.9248,80.1202,26.0,0.0,81,15.7,N,1010.6,6.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-08,Chengalpattu,CGL,Chengalpattu,12.6934,79.9757,29.0,0.0,63,11.2,E,1005.4,7.0,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-08,Tindivanam,TMV,Viluppuram,12.2312,79.6508,28.8,0.0,61,14.9,NW,1009.7,8.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-08,Viluppuram Junction,VM,Viluppuram,11.9398,79.4975,25.8,3.3,54,18.2,E,1012.1,10.9,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-08,Vriddhachalam Junction,VRI,Cuddalore,11.5305,79.3242,29.1,0.0,59,11.7,S,1012.4,9.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-08,Ariyalur,ALU,Ariyalur,11.1401,79.0768,29.1,0.0,54,11.1,SW,1013.0,10.1,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-08,Tiruchchirappalli Junction,TPJ,Tiruchirappalli,10.7937,78.6853,28.2,0.0,58,15.1,W,1011.6,7.0,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-08,Dindigul Junction,DG,Dindigul,10.3644,77.9803,29.6,0.0,51,15.6,NE,1008.0,6.4,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-08,Madurai Junction,MDU,Madurai,9.9195,78.1111,27.4,0.0,49,19.2,NE,1006.2,7.7,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-08,Virudhunagar Junction,VPT,Virudhunagar,9.5872,77.9575,30.9,3.9,75,9.2,SE,1009.2,9.5,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
2024-07-08,Satur,SRT,Virudhunagar,9.3592,77.9255,26.7,0.0,63,10.1,SW,1009.7,7.9,Southwest Monsoon,station,IMD Daily Climatological Observations,https://mausam.imd.gov.in
