task_id,section_id,required_resource_type,nearest_machine,machine_distance_km,machine_available,crew_available,resource_feasible,utilization_rate
TDMS_TASK_015563,SEC_009,Tower Wagon,MCH_0010,48.54,True,True,True,0.75
TDMS_TASK_015564,SEC_012,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015565,SEC_018,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015566,SEC_025,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015567,SEC_045,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015568,SEC_009,Tower Wagon,MCH_0010,40.11,True,True,True,0.75
TDMS_TASK_015569,SEC_011,Tower Wagon,MCH_0010,27.29,True,True,True,0.75
TDMS_TASK_015570,SEC_017,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015571,SEC_044,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015572,SEC_047,Tower Wagon,MCH_0071,1.06,True,True,True,0.75
TDMS_TASK_015573,SEC_022,Tower Wagon,MCH_0015,5.37,True,True,True,0.75
TDMS_TASK_015574,SEC_030,Tower Wagon,MCH_0109,0.81,True,True,True,0.75
TDMS_TASK_015575,SEC_045,Tower Wagon,MCH_0034,2.7,True,True,True,0.75
TDMS_TASK_015576,SEC_043,Tower Wagon,MCH_0038,10.06,True,True,True,0.75
TDMS_TASK_015577,SEC_029,Tower Wagon,MCH_0109,5.3,True,True,True,0.75
TDMS_TASK_015578,SEC_025,Tower Wagon,MCH_0120,4.79,True,True,True,0.75
TDMS_TASK_015579,SEC_049,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015580,SEC_011,Tower Wagon,MCH_0010,33.86,True,True,True,0.75
TDMS_TASK_015581,SEC_015,Tower Wagon,MCH_0019,9.64,True,True,True,0.75
TDMS_TASK_015582,SEC_032,Tower Wagon,MCH_0060,6.32,True,True,True,0.75
TDMS_TASK_015583,SEC_001,Tower Wagon,MCH_0010,118.78,True,True,False,0.75
TDMS_TASK_015584,SEC_025,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015585,SEC_043,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015586,SEC_007,Tower Wagon,MCH_0010,58.31,True,True,False,0.75
TDMS_TASK_015587,SEC_039,Tower Wagon,MCH_0044,5.89,True,True,True,0.75
TDMS_TASK_015588,SEC_018,Tower Wagon,MCH_0019,9.62,True,True,True,0.75
TDMS_TASK_015589,SEC_044,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015590,SEC_027,Tower Wagon,MCH_0069,1.13,True,True,True,0.75
TDMS_TASK_015591,SEC_006,Tower Wagon,MCH_0010,66.11,True,True,False,0.75
TDMS_TASK_015592,SEC_032,Tower Wagon,MCH_0028,2.56,True,True,True,0.75
TDMS_TASK_015593,SEC_002,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015594,SEC_011,Tower Wagon,MCH_0010,32.2,True,True,True,0.75
TDMS_TASK_015595,SEC_044,Tower Wagon,MCH_0034,14.09,True,True,True,0.75
TDMS_TASK_015596,SEC_044,Tower Wagon,MCH_0034,18.98,True,True,True,0.75
TDMS_TASK_015597,SEC_001,Tower Wagon,MCH_0010,108.85,True,True,False,0.75
TDMS_TASK_015598,SEC_017,Tower Wagon,MCH_0019,3.35,True,True,True,0.75
TDMS_TASK_015599,SEC_003,Tower Wagon,MCH_0010,90.24,True,True,False,0.75
TDMS_TASK_015600,SEC_011,Tower Wagon,MCH_0010,21.31,True,True,True,0.75
TDMS_TASK_015601,SEC_048,Tower Wagon,MCH_0071,0.2,True,True,True,0.75
TDMS_TASK_015602,SEC_008,Tower Wagon,MCH_0010,51.1,True,True,False,0.75
TDMS_TASK_015603,SEC_027,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015604,SEC_039,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015605,SEC_044,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015606,SEC_014,Tower Wagon,MCH_0115,9.62,True,True,True,0.75
TDMS_TASK_015607,SEC_031,Tower Wagon,MCH_0060,0.39,True,True,True,0.75
TDMS_TASK_015608,SEC_025,Tower Wagon,MCH_0015,16.65,True,True,True,0.75
TDMS_TASK_015609,SEC_004,Tower Wagon,MCH_0010,85.12,True,True,False,0.75
TDMS_TASK_015610,SEC_009,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015611,SEC_033,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015612,SEC_030,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015613,SEC_025,Tower Wagon,MCH_0120,12.38,True,True,True,0.75
TDMS_TASK_015614,SEC_037,Tower Wagon,MCH_0044,14.59,True,True,True,0.75
TDMS_TASK_015615,SEC_030,Tower Wagon,MCH_0109,1.53,True,True,True,0.75
TDMS_TASK_015616,SEC_014,Tower Wagon,MCH_0115,3.83,True,True,True,0.75
TDMS_TASK_015617,SEC_012,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015618,SEC_046,Tower Wagon,MCH_0034,8.17,True,True,True,0.75
TDMS_TASK_015619,SEC_049,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015620,SEC_001,Tower Wagon,MCH_0010,115.05,True,True,False,0.75
TDMS_TASK_015621,SEC_038,Tower Wagon,MCH_0044,10.83,True,True,True,0.75
TDMS_TASK_015622,SEC_005,Tower Wagon,MCH_0010,75.36,True,True,False,0.75
TDMS_TASK_015623,SEC_044,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015624,SEC_026,Tower Wagon,MCH_0045,13.64,True,True,True,0.75
TDMS_TASK_015625,SEC_030,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015626,SEC_032,Tower Wagon,MCH_0060,1.96,True,True,True,0.75
TDMS_TASK_015627,SEC_026,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015628,SEC_011,Tower Wagon,MCH_0010,29.35,True,True,True,0.75
TDMS_TASK_015629,SEC_039,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015630,SEC_025,Tower Wagon,MCH_0045,0.5,True,True,True,0.75
TDMS_TASK_015631,SEC_025,Tower Wagon,MCH_0120,3.17,True,True,True,0.75
TDMS_TASK_015632,SEC_013,Tower Wagon,MCH_0010,3.01,True,True,True,0.75
TDMS_TASK_015633,SEC_001,Tower Wagon,MCH_0010,123.11,True,True,False,0.75
TDMS_TASK_015634,SEC_025,Tower Wagon,MCH_0045,0.5,True,True,True,0.75
TDMS_TASK_015635,SEC_014,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015636,SEC_028,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015637,SEC_015,Tower Wagon,MCH_0019,8.96,True,True,True,0.75
TDMS_TASK_015638,SEC_049,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015639,SEC_029,Tower Wagon,MCH_0109,5.5,True,True,True,0.75
TDMS_TASK_015640,SEC_022,Tower Wagon,MCH_0015,5.85,True,True,True,0.75
TDMS_TASK_015641,SEC_032,Tower Wagon,MCH_0060,4.56,True,True,True,0.75
TDMS_TASK_015642,SEC_028,Tower Wagon,MCH_0069,6.38,True,True,True,0.75
TDMS_TASK_015643,SEC_026,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015644,SEC_026,Tower Wagon,MCH_0045,9.49,True,True,True,0.75
TDMS_TASK_015645,SEC_046,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015646,SEC_013,Tower Wagon,MCH_0010,3.31,True,True,True,0.75
TDMS_TASK_015647,SEC_018,Tower Wagon,MCH_0031,3.09,True,True,True,0.75
TDMS_TASK_015648,SEC_011,Tower Wagon,MCH_0010,28.37,True,True,True,0.75
TDMS_TASK_015649,SEC_026,Tower Wagon,MCH_0045,6.14,True,True,True,0.75
TDMS_TASK_015650,SEC_049,Tower Wagon,MCH_0051,5.96,True,True,True,0.75
TDMS_TASK_015651,SEC_026,Tower Wagon,MCH_0001,9.06,True,True,True,0.75
TDMS_TASK_015652,SEC_009,Tower Wagon,MCH_0010,46.38,True,True,True,0.75
TDMS_TASK_015653,SEC_045,Tower Wagon,MCH_0034,1.02,True,True,True,0.75
TDMS_TASK_015654,SEC_038,Tower Wagon,MCH_0044,10.93,True,True,True,0.75
TDMS_TASK_015655,SEC_020,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015656,SEC_006,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015657,SEC_018,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015658,SEC_039,Tower Wagon,MCH_0044,5.41,True,True,True,0.75
TDMS_TASK_015659,SEC_026,Tower Wagon,MCH_0045,9.1,True,True,True,0.75
TDMS_TASK_015660,SEC_007,Tower Wagon,MCH_0010,54.84,True,True,False,0.75
TDMS_TASK_015661,SEC_007,Tower Wagon,MCH_0010,65.54,True,True,False,0.75
TDMS_TASK_015662,SEC_048,Tower Wagon,MCH_0071,0.29,True,True,True,0.75
TDMS_TASK_015663,SEC_021,Tower Wagon,MCH_0015,2.56,True,True,True,0.75
TDMS_TASK_015664,SEC_030,Tower Wagon,MCH_0109,3.56,True,True,True,0.75
TDMS_TASK_015665,SEC_015,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015666,SEC_003,Tower Wagon,MCH_0010,91.81,True,True,False,0.75
TDMS_TASK_015667,SEC_018,Tower Wagon,MCH_0019,9.42,True,True,True,0.75
TDMS_TASK_015668,SEC_030,Tower Wagon,MCH_0109,0.81,True,True,True,0.75
TDMS_TASK_015669,SEC_014,Tower Wagon,MCH_0115,1.46,True,True,True,0.75
TDMS_TASK_015670,SEC_026,Tower Wagon,MCH_0001,10.83,True,True,True,0.75
TDMS_TASK_015671,SEC_018,Tower Wagon,MCH_0031,0.93,True,True,True,0.75
TDMS_TASK_015672,SEC_014,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015673,SEC_011,Tower Wagon,MCH_0010,27.59,True,True,True,0.75
TDMS_TASK_015674,SEC_011,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015675,SEC_011,Tower Wagon,MCH_0010,27.39,True,True,True,0.75
TDMS_TASK_015676,SEC_032,Tower Wagon,MCH_0060,8.66,True,True,True,0.75
TDMS_TASK_015677,SEC_014,Tower Wagon,MCH_0115,2.94,True,True,True,0.75
TDMS_TASK_015678,SEC_032,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015679,SEC_012,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015680,SEC_013,Tower Wagon,MCH_0033,0.24,True,True,True,0.75
TDMS_TASK_015681,SEC_046,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015682,SEC_044,Tower Wagon,MCH_0034,18.88,True,True,True,0.75
TDMS_TASK_015683,SEC_018,Tower Wagon,MCH_0019,5.09,True,True,True,0.75
TDMS_TASK_015684,SEC_011,Tower Wagon,MCH_0010,22.19,True,True,True,0.75
TDMS_TASK_015685,SEC_032,Tower Wagon,MCH_0060,7.39,True,True,True,0.75
TDMS_TASK_015686,SEC_003,Tower Wagon,MCH_0010,99.65,True,True,False,0.75
TDMS_TASK_015687,SEC_022,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015688,SEC_026,Tower Wagon,MCH_0001,12.31,True,True,True,0.75
TDMS_TASK_015689,SEC_029,Tower Wagon,MCH_0109,7.41,True,True,True,0.75
TDMS_TASK_015690,SEC_004,Tower Wagon,MCH_0010,85.22,True,True,False,0.75
TDMS_TASK_015691,SEC_001,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015692,SEC_011,Tower Wagon,MCH_0010,19.15,True,True,True,0.75
TDMS_TASK_015693,SEC_004,Tower Wagon,MCH_0010,80.59,True,True,False,0.75
TDMS_TASK_015694,SEC_025,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015695,SEC_045,Tower Wagon,MCH_0034,1.81,True,True,True,0.75
TDMS_TASK_015696,SEC_011,Tower Wagon,MCH_0010,15.42,True,True,True,0.75
TDMS_TASK_015697,SEC_022,Tower Wagon,MCH_0015,5.08,True,True,True,0.75
TDMS_TASK_015698,SEC_009,Tower Wagon,MCH_0010,43.24,True,True,True,0.75
TDMS_TASK_015699,SEC_001,Tower Wagon,MCH_0010,109.73,True,True,False,0.75
TDMS_TASK_015700,SEC_032,Tower Wagon,MCH_0060,2.63,True,True,True,0.75
TDMS_TASK_015701,SEC_011,Tower Wagon,MCH_0010,27.1,True,True,True,0.75
TDMS_TASK_015702,SEC_025,Tower Wagon,MCH_0120,2.44,True,True,True,0.75
TDMS_TASK_015703,SEC_030,Tower Wagon,MCH_0109,4.64,True,True,True,0.75
TDMS_TASK_015704,SEC_043,Tower Wagon,MCH_0038,7.41,True,True,True,0.75
TDMS_TASK_015705,SEC_007,Tower Wagon,MCH_0010,54.94,True,True,False,0.75
TDMS_TASK_015706,SEC_026,Tower Wagon,MCH_0045,10.68,True,True,True,0.75
TDMS_TASK_015707,SEC_045,Tower Wagon,MCH_0034,5.28,True,True,True,0.75
TDMS_TASK_015708,SEC_025,Tower Wagon,MCH_0015,16.65,True,True,True,0.75
TDMS_TASK_015709,SEC_001,Tower Wagon,MCH_0010,111.11,True,True,False,0.75
TDMS_TASK_015710,SEC_011,Tower Wagon,MCH_0010,25.14,True,True,True,0.75
TDMS_TASK_015711,SEC_038,Tower Wagon,MCH_0044,9.24,True,True,True,0.75
TDMS_TASK_015712,SEC_038,Tower Wagon,MCH_0044,10.23,True,True,True,0.75
TDMS_TASK_015713,SEC_012,Tower Wagon,MCH_0010,4.56,True,True,True,0.75
TDMS_TASK_015714,SEC_008,Tower Wagon,MCH_0010,50.33,True,True,False,0.75
TDMS_TASK_015715,SEC_012,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015716,SEC_011,Tower Wagon,MCH_0010,32.59,True,True,True,0.75
TDMS_TASK_015717,SEC_032,Tower Wagon,MCH_0028,0.53,True,True,True,0.75
TDMS_TASK_015718,SEC_043,Tower Wagon,MCH_0038,8.1,True,True,True,0.75
TDMS_TASK_015719,SEC_001,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015720,SEC_032,Tower Wagon,MCH_0028,0.47,True,True,True,0.75
TDMS_TASK_015721,SEC_033,Tower Wagon,MCH_0055,3.86,True,True,True,0.75
TDMS_TASK_015722,SEC_026,Tower Wagon,MCH_0001,7.28,True,True,True,0.75
TDMS_TASK_015723,SEC_044,Tower Wagon,MCH_0038,19.77,True,True,True,0.75
TDMS_TASK_015724,SEC_001,Tower Wagon,MCH_0010,111.8,True,True,False,0.75
TDMS_TASK_015725,SEC_032,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015726,SEC_004,Tower Wagon,MCH_0010,77.51,True,True,False,0.75
TDMS_TASK_015727,SEC_045,Tower Wagon,MCH_0034,10.73,True,True,True,0.75
TDMS_TASK_015728,SEC_025,Tower Wagon,MCH_0120,20.59,True,True,True,0.75
TDMS_TASK_015729,SEC_003,Tower Wagon,MCH_0010,91.51,True,True,False,0.75
TDMS_TASK_015730,SEC_033,Tower Wagon,MCH_0055,1.35,True,True,True,0.75
TDMS_TASK_015731,SEC_033,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015732,SEC_022,Tower Wagon,MCH_0015,9.01,True,True,True,0.75
TDMS_TASK_015733,SEC_012,Tower Wagon,MCH_0010,6.12,True,True,True,0.75
TDMS_TASK_015734,SEC_001,Tower Wagon,MCH_0010,120.26,True,True,False,0.75
TDMS_TASK_015735,SEC_045,Tower Wagon,MCH_0034,6.37,True,True,True,0.75
TDMS_TASK_015736,SEC_007,Tower Wagon,MCH_0010,55.43,True,True,False,0.75
TDMS_TASK_015737,SEC_043,Tower Wagon,MCH_0038,8.49,True,True,True,0.75
TDMS_TASK_015738,SEC_026,Tower Wagon,MCH_0045,13.64,True,True,True,0.75
TDMS_TASK_015739,SEC_030,Tower Wagon,MCH_0109,3.86,True,True,True,0.75
TDMS_TASK_015740,SEC_030,Tower Wagon,MCH_0109,0.52,True,True,True,0.75
TDMS_TASK_015741,SEC_044,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015742,SEC_001,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015743,SEC_049,Tower Wagon,MCH_0051,7.26,True,True,True,0.75
TDMS_TASK_015744,SEC_001,Tower Wagon,MCH_0010,110.03,True,True,False,0.75
TDMS_TASK_015745,SEC_049,Tower Wagon,MCH_0051,10.47,True,True,True,0.75
TDMS_TASK_015746,SEC_011,Tower Wagon,MCH_0010,25.14,True,True,True,0.75
TDMS_TASK_015747,SEC_043,Tower Wagon,MCH_0038,9.77,True,True,True,0.75
TDMS_TASK_015748,SEC_003,Tower Wagon,MCH_0010,94.36,True,True,False,0.75
TDMS_TASK_015749,SEC_022,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015750,SEC_025,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015751,SEC_046,Tower Wagon,MCH_0071,5.31,True,True,True,0.75
TDMS_TASK_015752,SEC_004,Tower Wagon,MCH_0010,78.86,True,True,False,0.75
TDMS_TASK_015753,SEC_001,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015754,SEC_028,Tower Wagon,MCH_0069,6.38,True,True,True,0.75
TDMS_TASK_015755,SEC_002,Tower Wagon,MCH_0010,107.69,True,True,False,0.75
TDMS_TASK_015756,SEC_037,Tower Wagon,MCH_0055,13.67,True,True,True,0.75
TDMS_TASK_015757,SEC_001,Tower Wagon,MCH_0010,112.0,True,True,False,0.75
TDMS_TASK_015758,SEC_048,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015759,SEC_025,Tower Wagon,MCH_0120,7.89,True,True,True,0.75
TDMS_TASK_015760,SEC_046,Tower Wagon,MCH_0071,7.66,True,True,True,0.75
TDMS_TASK_015761,SEC_004,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015762,SEC_011,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015763,SEC_022,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015764,SEC_001,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015765,SEC_004,Tower Wagon,MCH_0010,86.85,True,True,False,0.75
TDMS_TASK_015766,SEC_014,Tower Wagon,MCH_0115,0.39,True,True,True,0.75
TDMS_TASK_015767,SEC_032,Tower Wagon,MCH_0028,1.88,True,True,True,0.75
TDMS_TASK_015768,SEC_032,Tower Wagon,MCH_0060,4.66,True,True,True,0.75
TDMS_TASK_015769,SEC_003,Tower Wagon,MCH_0010,93.08,True,True,False,0.75
TDMS_TASK_015770,SEC_002,Tower Wagon,MCH_0010,103.56,True,True,False,0.75
TDMS_TASK_015771,SEC_028,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015772,SEC_015,Tower Wagon,MCH_0019,10.8,True,True,True,0.75
TDMS_TASK_015773,SEC_038,Tower Wagon,MCH_0044,10.23,True,True,True,0.75
TDMS_TASK_015774,SEC_012,Tower Wagon,MCH_0010,10.87,True,True,True,0.75
TDMS_TASK_015775,SEC_015,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015776,SEC_009,Tower Wagon,MCH_0010,41.48,True,True,True,0.75
TDMS_TASK_015777,SEC_011,Tower Wagon,MCH_0010,23.17,True,True,True,0.75
TDMS_TASK_015778,SEC_032,Tower Wagon,MCH_0060,3.79,True,True,True,0.75
TDMS_TASK_015779,SEC_024,Tower Wagon,MCH_0015,11.78,True,True,True,0.75
TDMS_TASK_015780,SEC_028,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015781,SEC_003,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015782,SEC_025,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015783,SEC_022,Tower Wagon,MCH_0015,6.9,True,True,True,0.75
TDMS_TASK_015784,SEC_045,Tower Wagon,MCH_0034,5.28,True,True,True,0.75
TDMS_TASK_015785,SEC_018,Tower Wagon,MCH_0031,6.63,True,True,True,0.75
TDMS_TASK_015786,SEC_004,Tower Wagon,MCH_0010,86.76,True,True,False,0.75
TDMS_TASK_015787,SEC_031,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015788,SEC_006,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015789,SEC_045,Tower Wagon,MCH_0034,5.87,True,True,True,0.75
TDMS_TASK_015790,SEC_017,Tower Wagon,MCH_0019,1.79,True,True,True,0.75
TDMS_TASK_015791,SEC_038,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015792,SEC_028,Tower Wagon,MCH_0069,9.47,True,True,True,0.75
TDMS_TASK_015793,SEC_022,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015794,SEC_026,Tower Wagon,MCH_0045,11.86,True,True,True,0.75
TDMS_TASK_015795,SEC_007,Tower Wagon,MCH_0010,56.03,True,True,False,0.75
TDMS_TASK_015796,SEC_003,Tower Wagon,MCH_0010,98.08,True,True,False,0.75
TDMS_TASK_015797,SEC_035,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015798,SEC_046,Tower Wagon,MCH_0071,3.75,True,True,True,0.75
TDMS_TASK_015799,SEC_044,Tower Wagon,MCH_0038,16.08,True,True,True,0.75
TDMS_TASK_015800,SEC_012,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015801,SEC_015,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015802,SEC_015,Tower Wagon,MCH_0019,11.09,True,True,True,0.75
TDMS_TASK_015803,SEC_032,Tower Wagon,MCH_0060,2.34,True,True,True,0.75
TDMS_TASK_015804,SEC_026,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015805,SEC_038,Tower Wagon,MCH_0044,8.54,True,True,True,0.75
TDMS_TASK_015806,SEC_046,Tower Wagon,MCH_0034,8.17,True,True,True,0.75
TDMS_TASK_015807,SEC_018,Tower Wagon,MCH_0019,1.87,True,True,True,0.75
TDMS_TASK_015808,SEC_028,Tower Wagon,MCH_0069,12.17,True,True,True,0.75
TDMS_TASK_015809,SEC_025,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015810,SEC_046,Tower Wagon,MCH_0071,5.22,True,True,True,0.75
TDMS_TASK_015811,SEC_014,Tower Wagon,MCH_0115,9.62,True,True,True,0.75
TDMS_TASK_015812,SEC_007,Tower Wagon,MCH_0010,54.15,True,True,False,0.75
TDMS_TASK_015813,SEC_017,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015814,SEC_026,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015815,SEC_046,Tower Wagon,MCH_0071,5.7,True,True,True,0.75
TDMS_TASK_015816,SEC_041,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015817,SEC_001,Tower Wagon,MCH_0010,119.77,True,True,False,0.75
TDMS_TASK_015818,SEC_025,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015819,SEC_007,Tower Wagon,MCH_0010,65.34,True,True,False,0.75
TDMS_TASK_015820,SEC_015,Tower Wagon,MCH_0019,9.93,True,True,True,0.75
TDMS_TASK_015821,SEC_046,Tower Wagon,MCH_0034,7.68,True,True,True,0.75
TDMS_TASK_015822,SEC_049,Tower Wagon,MCH_0051,4.76,True,True,True,0.75
TDMS_TASK_015823,SEC_006,Tower Wagon,MCH_0010,67.47,True,True,False,0.75
TDMS_TASK_015824,SEC_006,Tower Wagon,MCH_0010,72.33,True,True,False,0.75
TDMS_TASK_015825,SEC_031,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015826,SEC_018,Tower Wagon,MCH_0019,9.03,True,True,True,0.75
TDMS_TASK_015827,SEC_018,Tower Wagon,MCH_0031,2.9,True,True,True,0.75
TDMS_TASK_015828,SEC_044,Tower Wagon,MCH_0034,20.07,True,True,True,0.75
TDMS_TASK_015829,SEC_045,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015830,SEC_045,Tower Wagon,MCH_0034,9.34,True,True,True,0.75
TDMS_TASK_015831,SEC_037,Tower Wagon,MCH_0044,13.8,True,True,True,0.75
TDMS_TASK_015832,SEC_049,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015833,SEC_032,Tower Wagon,MCH_0028,8.62,True,True,True,0.75
TDMS_TASK_015834,SEC_044,Tower Wagon,MCH_0034,15.49,True,True,True,0.75
TDMS_TASK_015835,SEC_025,Tower Wagon,MCH_0120,4.89,True,True,True,0.75
TDMS_TASK_015836,SEC_002,Tower Wagon,MCH_0010,107.1,True,True,False,0.75
TDMS_TASK_015837,SEC_039,Tower Wagon,MCH_0044,1.1,True,True,True,0.75
TDMS_TASK_015838,SEC_046,Tower Wagon,MCH_0034,2.21,True,True,True,0.75
TDMS_TASK_015839,SEC_012,Tower Wagon,MCH_0010,5.34,True,True,True,0.75
TDMS_TASK_015840,SEC_018,Tower Wagon,MCH_0031,4.76,True,True,True,0.75
TDMS_TASK_015841,SEC_026,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015842,SEC_028,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015843,SEC_029,Tower Wagon,MCH_0109,7.79,True,True,True,0.75
TDMS_TASK_015844,SEC_018,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015845,SEC_043,Tower Wagon,MCH_0038,13.11,True,True,True,0.75
TDMS_TASK_015846,SEC_039,Tower Wagon,MCH_0044,1.92,True,True,True,0.75
TDMS_TASK_015847,SEC_046,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015848,SEC_026,Tower Wagon,MCH_0045,8.6,True,True,True,0.75
TDMS_TASK_015849,SEC_003,Tower Wagon,MCH_0010,96.71,True,True,False,0.75
TDMS_TASK_015850,SEC_043,Tower Wagon,MCH_0038,9.67,True,True,True,0.75
TDMS_TASK_015851,SEC_003,Tower Wagon,MCH_0010,95.93,True,True,False,0.75
TDMS_TASK_015852,SEC_008,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015853,SEC_011,Tower Wagon,MCH_0010,15.82,True,True,True,0.75
TDMS_TASK_015854,SEC_007,Tower Wagon,MCH_0010,55.14,True,True,False,0.75
TDMS_TASK_015855,SEC_032,Tower Wagon,MCH_0028,7.05,True,True,True,0.75
TDMS_TASK_015856,SEC_020,Tower Wagon,MCH_0002,0.14,True,True,True,0.75
TDMS_TASK_015857,SEC_009,Tower Wagon,MCH_0010,41.48,True,True,True,0.75
TDMS_TASK_015858,SEC_001,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015859,SEC_009,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015860,SEC_030,Tower Wagon,MCH_0109,0.89,True,True,True,0.75
TDMS_TASK_015861,SEC_038,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015862,SEC_012,Tower Wagon,MCH_0010,11.64,True,True,True,0.75
TDMS_TASK_015863,SEC_003,Tower Wagon,MCH_0010,98.38,True,True,False,0.75
TDMS_TASK_015864,SEC_026,Tower Wagon,MCH_0045,1.38,True,True,True,0.75
TDMS_TASK_015865,SEC_037,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015866,SEC_003,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_015867,SEC_038,Tower Wagon,MCH_0044,8.84,True,True,True,0.75
