task_id,section_id,required_resource_type,nearest_machine,machine_distance_km,machine_available,crew_available,resource_feasible,utilization_rate
TDMS_TASK_017322,SEC_011,Tower Wagon,MCH_0079,1510.1,True,True,False,0.75
TDMS_TASK_017323,SEC_017,Tower Wagon,MCH_0079,1529.9,True,True,False,0.75
TDMS_TASK_017324,SEC_011,Tower Wagon,MCH_0079,1510.33,True,True,False,0.75
TDMS_TASK_017325,SEC_046,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017326,SEC_049,Tower Wagon,MCH_0079,1745.63,True,True,False,0.75
TDMS_TASK_017327,SEC_014,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017328,SEC_046,Tower Wagon,MCH_0079,1735.14,True,True,False,0.75
TDMS_TASK_017329,SEC_043,Tower Wagon,MCH_0079,1724.35,True,True,False,0.75
TDMS_TASK_017330,SEC_003,Tower Wagon,MCH_0079,1499.61,True,True,False,0.75
TDMS_TASK_017331,SEC_025,Tower Wagon,MCH_0079,1580.04,True,True,False,0.75
TDMS_TASK_017332,SEC_028,Tower Wagon,MCH_0079,1604.93,True,True,False,0.75
TDMS_TASK_017333,SEC_018,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017334,SEC_022,Tower Wagon,MCH_0079,1566.63,True,True,False,0.75
TDMS_TASK_017335,SEC_025,Tower Wagon,MCH_0079,1580.4,True,True,False,0.75
TDMS_TASK_017336,SEC_030,Tower Wagon,MCH_0079,1616.78,True,True,False,0.75
TDMS_TASK_017337,SEC_012,Tower Wagon,MCH_0079,1510.97,True,True,False,0.75
TDMS_TASK_017338,SEC_026,Tower Wagon,MCH_0079,1591.46,True,True,False,0.75
TDMS_TASK_017339,SEC_011,Tower Wagon,MCH_0079,1508.98,True,True,False,0.75
TDMS_TASK_017340,SEC_045,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017341,SEC_003,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017342,SEC_002,Tower Wagon,MCH_0079,1499.01,True,True,False,0.75
TDMS_TASK_017343,SEC_001,Tower Wagon,MCH_0079,1494.99,True,True,False,0.75
TDMS_TASK_017344,SEC_014,Tower Wagon,MCH_0079,1516.91,True,True,False,0.75
TDMS_TASK_017345,SEC_026,Tower Wagon,MCH_0079,1592.42,True,True,False,0.75
TDMS_TASK_017346,SEC_049,Tower Wagon,MCH_0079,1745.12,True,True,False,0.75
TDMS_TASK_017347,SEC_022,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017348,SEC_007,Tower Wagon,MCH_0079,1503.38,True,True,False,0.75
TDMS_TASK_017349,SEC_015,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017350,SEC_004,Tower Wagon,MCH_0079,1501.17,True,True,False,0.75
TDMS_TASK_017351,SEC_024,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017352,SEC_032,Tower Wagon,MCH_0079,1629.33,True,True,False,0.75
TDMS_TASK_017353,SEC_001,Tower Wagon,MCH_0079,1494.78,True,True,False,0.75
TDMS_TASK_017354,SEC_037,Tower Wagon,MCH_0079,1682.35,True,True,False,0.75
TDMS_TASK_017355,SEC_009,Tower Wagon,MCH_0079,1507.16,True,True,False,0.75
TDMS_TASK_017356,SEC_029,Tower Wagon,MCH_0079,1609.56,True,True,False,0.75
TDMS_TASK_017357,SEC_039,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017358,SEC_037,Tower Wagon,MCH_0079,1681.92,True,True,False,0.75
TDMS_TASK_017359,SEC_029,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017360,SEC_030,Tower Wagon,MCH_0079,1618.85,True,True,False,0.75
TDMS_TASK_017361,SEC_007,Tower Wagon,MCH_0079,1503.6,True,True,False,0.75
TDMS_TASK_017362,SEC_006,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017363,SEC_017,Tower Wagon,MCH_0079,1530.73,True,True,False,0.75
TDMS_TASK_017364,SEC_026,Tower Wagon,MCH_0079,1592.63,True,True,False,0.75
TDMS_TASK_017365,SEC_026,Tower Wagon,MCH_0079,1593.64,True,True,False,0.75
TDMS_TASK_017366,SEC_037,Tower Wagon,MCH_0079,1682.14,True,True,False,0.75
TDMS_TASK_017367,SEC_012,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017368,SEC_044,Tower Wagon,MCH_0079,1726.88,True,True,False,0.75
TDMS_TASK_017369,SEC_021,Tower Wagon,MCH_0079,1561.94,True,True,False,0.75
TDMS_TASK_017370,SEC_011,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017371,SEC_032,Tower Wagon,MCH_0079,1630.27,True,True,False,0.75
TDMS_TASK_017372,SEC_004,Tower Wagon,MCH_0079,1501.17,True,True,False,0.75
TDMS_TASK_017373,SEC_018,Tower Wagon,MCH_0079,1537.03,True,True,False,0.75
TDMS_TASK_017374,SEC_037,Tower Wagon,MCH_0079,1683.95,True,True,False,0.75
TDMS_TASK_017375,SEC_035,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017376,SEC_011,Tower Wagon,MCH_0079,1509.48,True,True,False,0.75
TDMS_TASK_017377,SEC_007,Tower Wagon,MCH_0079,1502.73,True,True,False,0.75
TDMS_TASK_017378,SEC_001,Tower Wagon,MCH_0079,1494.46,True,True,False,0.75
TDMS_TASK_017379,SEC_003,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017380,SEC_041,Tower Wagon,MCH_0079,1704.16,True,True,False,0.75
TDMS_TASK_017381,SEC_038,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017382,SEC_025,Tower Wagon,MCH_0079,1581.71,True,True,False,0.75
TDMS_TASK_017383,SEC_026,Tower Wagon,MCH_0079,1588.69,True,True,False,0.75
TDMS_TASK_017384,SEC_013,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017385,SEC_007,Tower Wagon,MCH_0079,1503.78,True,True,False,0.75
TDMS_TASK_017386,SEC_001,Tower Wagon,MCH_0079,1492.58,True,True,False,0.75
TDMS_TASK_017387,SEC_029,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017388,SEC_001,Tower Wagon,MCH_0079,1494.76,True,True,False,0.75
TDMS_TASK_017389,SEC_004,Tower Wagon,MCH_0079,1500.86,True,True,False,0.75
TDMS_TASK_017390,SEC_038,Tower Wagon,MCH_0079,1687.78,True,True,False,0.75
TDMS_TASK_017391,SEC_026,Tower Wagon,MCH_0079,1590.01,True,True,False,0.75
TDMS_TASK_017392,SEC_025,Tower Wagon,MCH_0079,1579.9,True,True,False,0.75
TDMS_TASK_017393,SEC_009,Tower Wagon,MCH_0079,1506.62,True,True,False,0.75
TDMS_TASK_017394,SEC_006,Tower Wagon,MCH_0079,1502.21,True,True,False,0.75
TDMS_TASK_017395,SEC_022,Tower Wagon,MCH_0079,1570.84,True,True,False,0.75
TDMS_TASK_017396,SEC_015,Tower Wagon,MCH_0079,1518.08,True,True,False,0.75
TDMS_TASK_017397,SEC_025,Tower Wagon,MCH_0079,1584.85,True,True,False,0.75
TDMS_TASK_017398,SEC_007,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017399,SEC_011,Tower Wagon,MCH_0079,1508.52,True,True,False,0.75
TDMS_TASK_017400,SEC_004,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017401,SEC_018,Tower Wagon,MCH_0079,1540.09,True,True,False,0.75
TDMS_TASK_017402,SEC_011,Tower Wagon,MCH_0079,1510.23,True,True,False,0.75
TDMS_TASK_017403,SEC_009,Tower Wagon,MCH_0079,1506.89,True,True,False,0.75
TDMS_TASK_017404,SEC_025,Tower Wagon,MCH_0079,1586.55,True,True,False,0.75
TDMS_TASK_017405,SEC_025,Tower Wagon,MCH_0079,1580.76,True,True,False,0.75
TDMS_TASK_017406,SEC_009,Tower Wagon,MCH_0079,1506.18,True,True,False,0.75
TDMS_TASK_017407,SEC_032,Tower Wagon,MCH_0079,1624.82,True,True,False,0.75
TDMS_TASK_017408,SEC_014,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017409,SEC_014,Tower Wagon,MCH_0079,1516.18,True,True,False,0.75
TDMS_TASK_017410,SEC_025,Tower Wagon,MCH_0079,1578.58,True,True,False,0.75
TDMS_TASK_017411,SEC_006,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017412,SEC_018,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017413,SEC_026,Tower Wagon,MCH_0079,1589.96,True,True,False,0.75
TDMS_TASK_017414,SEC_004,Tower Wagon,MCH_0079,1501.19,True,True,False,0.75
TDMS_TASK_017415,SEC_026,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017416,SEC_001,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017417,SEC_026,Tower Wagon,MCH_0079,1592.13,True,True,False,0.75
TDMS_TASK_017418,SEC_001,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017419,SEC_007,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017420,SEC_014,Tower Wagon,MCH_0079,1516.97,True,True,False,0.75
TDMS_TASK_017421,SEC_026,Tower Wagon,MCH_0079,1593.27,True,True,False,0.75
TDMS_TASK_017422,SEC_032,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017423,SEC_023,Tower Wagon,MCH_0079,1573.4,True,True,False,0.75
TDMS_TASK_017424,SEC_004,Tower Wagon,MCH_0079,1501.22,True,True,False,0.75
TDMS_TASK_017425,SEC_017,Tower Wagon,MCH_0079,1533.66,True,True,False,0.75
TDMS_TASK_017426,SEC_038,Tower Wagon,MCH_0079,1685.93,True,True,False,0.75
TDMS_TASK_017427,SEC_003,Tower Wagon,MCH_0079,1500.35,True,True,False,0.75
TDMS_TASK_017428,SEC_032,Tower Wagon,MCH_0079,1627.33,True,True,False,0.75
TDMS_TASK_017429,SEC_017,Tower Wagon,MCH_0079,1532.84,True,True,False,0.75
TDMS_TASK_017430,SEC_001,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017431,SEC_030,Tower Wagon,MCH_0079,1619.29,True,True,False,0.75
TDMS_TASK_017432,SEC_001,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017433,SEC_015,Tower Wagon,MCH_0079,1521.24,True,True,False,0.75
TDMS_TASK_017434,SEC_008,Tower Wagon,MCH_0079,1504.54,True,True,False,0.75
TDMS_TASK_017435,SEC_026,Tower Wagon,MCH_0079,1590.11,True,True,False,0.75
TDMS_TASK_017436,SEC_002,Tower Wagon,MCH_0079,1497.21,True,True,False,0.75
TDMS_TASK_017437,SEC_003,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017438,SEC_025,Tower Wagon,MCH_0079,1584.54,True,True,False,0.75
TDMS_TASK_017439,SEC_049,Tower Wagon,MCH_0079,1745.77,True,True,False,0.75
TDMS_TASK_017440,SEC_001,Tower Wagon,MCH_0079,1495.15,True,True,False,0.75
TDMS_TASK_017441,SEC_022,Tower Wagon,MCH_0079,1568.35,True,True,False,0.75
TDMS_TASK_017442,SEC_039,Tower Wagon,MCH_0079,1690.99,True,True,False,0.75
TDMS_TASK_017443,SEC_011,Tower Wagon,MCH_0079,1510.79,True,True,False,0.75
TDMS_TASK_017444,SEC_025,Tower Wagon,MCH_0079,1580.26,True,True,False,0.75
TDMS_TASK_017445,SEC_043,Tower Wagon,MCH_0079,1719.49,True,True,False,0.75
TDMS_TASK_017446,SEC_032,Tower Wagon,MCH_0079,1629.14,True,True,False,0.75
TDMS_TASK_017447,SEC_012,Tower Wagon,MCH_0079,1510.94,True,True,False,0.75
TDMS_TASK_017448,SEC_033,Tower Wagon,MCH_0079,1647.92,True,True,False,0.75
TDMS_TASK_017449,SEC_029,Tower Wagon,MCH_0079,1611.13,True,True,False,0.75
TDMS_TASK_017450,SEC_025,Tower Wagon,MCH_0079,1581.8,True,True,False,0.75
TDMS_TASK_017451,SEC_020,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017452,SEC_046,Tower Wagon,MCH_0079,1735.34,True,True,False,0.75
TDMS_TASK_017453,SEC_044,Tower Wagon,MCH_0079,1728.69,True,True,False,0.75
TDMS_TASK_017454,SEC_049,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017455,SEC_029,Tower Wagon,MCH_0079,1610.91,True,True,False,0.75
TDMS_TASK_017456,SEC_015,Tower Wagon,MCH_0079,1518.29,True,True,False,0.75
TDMS_TASK_017457,SEC_004,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017458,SEC_004,Tower Wagon,MCH_0079,1501.15,True,True,False,0.75
TDMS_TASK_017459,SEC_046,Tower Wagon,MCH_0079,1738.81,True,True,False,0.75
TDMS_TASK_017460,SEC_015,Tower Wagon,MCH_0079,1519.44,True,True,False,0.75
TDMS_TASK_017461,SEC_004,Tower Wagon,MCH_0079,1500.93,True,True,False,0.75
TDMS_TASK_017462,SEC_009,Tower Wagon,MCH_0079,1506.89,True,True,False,0.75
TDMS_TASK_017463,SEC_001,Tower Wagon,MCH_0079,1493.45,True,True,False,0.75
TDMS_TASK_017464,SEC_025,Tower Wagon,MCH_0079,1584.48,True,True,False,0.75
TDMS_TASK_017465,SEC_026,Tower Wagon,MCH_0079,1590.84,True,True,False,0.75
TDMS_TASK_017466,SEC_017,Tower Wagon,MCH_0079,1529.43,True,True,False,0.75
TDMS_TASK_017467,SEC_033,Tower Wagon,MCH_0079,1634.03,True,True,False,0.75
TDMS_TASK_017468,SEC_025,Tower Wagon,MCH_0079,1578.86,True,True,False,0.75
TDMS_TASK_017469,SEC_046,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017470,SEC_035,Tower Wagon,MCH_0079,1668.65,True,True,False,0.75
TDMS_TASK_017471,SEC_003,Tower Wagon,MCH_0079,1499.57,True,True,False,0.75
TDMS_TASK_017472,SEC_011,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017473,SEC_033,Tower Wagon,MCH_0079,1655.4,True,True,False,0.75
TDMS_TASK_017474,SEC_025,Tower Wagon,MCH_0079,1585.21,True,True,False,0.75
TDMS_TASK_017475,SEC_033,Tower Wagon,MCH_0079,1653.27,True,True,False,0.75
TDMS_TASK_017476,SEC_014,Tower Wagon,MCH_0079,1515.65,True,True,False,0.75
TDMS_TASK_017477,SEC_001,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017478,SEC_038,Tower Wagon,MCH_0079,1685.29,True,True,False,0.75
TDMS_TASK_017479,SEC_038,Tower Wagon,MCH_0079,1685.37,True,True,False,0.75
TDMS_TASK_017480,SEC_027,Tower Wagon,MCH_0079,1599.6,True,True,False,0.75
TDMS_TASK_017481,SEC_018,Tower Wagon,MCH_0079,1536.87,True,True,False,0.75
TDMS_TASK_017482,SEC_001,Tower Wagon,MCH_0079,1492.3,True,True,False,0.75
TDMS_TASK_017483,SEC_032,Tower Wagon,MCH_0079,1629.14,True,True,False,0.75
TDMS_TASK_017484,SEC_028,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017485,SEC_028,Tower Wagon,MCH_0079,1607.73,True,True,False,0.75
TDMS_TASK_017486,SEC_007,Tower Wagon,MCH_0079,1502.88,True,True,False,0.75
TDMS_TASK_017487,SEC_032,Tower Wagon,MCH_0079,1629.63,True,True,False,0.75
TDMS_TASK_017488,SEC_032,Tower Wagon,MCH_0079,1628.65,True,True,False,0.75
TDMS_TASK_017489,SEC_044,Tower Wagon,MCH_0079,1725.22,True,True,False,0.75
TDMS_TASK_017490,SEC_026,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017491,SEC_032,Tower Wagon,MCH_0079,1629.7,True,True,False,0.75
TDMS_TASK_017492,SEC_018,Tower Wagon,MCH_0079,1536.42,True,True,False,0.75
TDMS_TASK_017493,SEC_031,Tower Wagon,MCH_0079,1621.24,True,True,False,0.75
TDMS_TASK_017494,SEC_030,Tower Wagon,MCH_0079,1619.07,True,True,False,0.75
TDMS_TASK_017495,SEC_037,Tower Wagon,MCH_0079,1683.31,True,True,False,0.75
TDMS_TASK_017496,SEC_044,Tower Wagon,MCH_0079,1725.07,True,True,False,0.75
TDMS_TASK_017497,SEC_001,Tower Wagon,MCH_0079,1491.82,True,True,False,0.75
TDMS_TASK_017498,SEC_037,Tower Wagon,MCH_0079,1682.99,True,True,False,0.75
TDMS_TASK_017499,SEC_038,Tower Wagon,MCH_0079,1687.7,True,True,False,0.75
TDMS_TASK_017500,SEC_025,Tower Wagon,MCH_0079,1586.11,True,True,False,0.75
TDMS_TASK_017501,SEC_025,Tower Wagon,MCH_0079,1583.22,True,True,False,0.75
TDMS_TASK_017502,SEC_032,Tower Wagon,MCH_0079,1628.39,True,True,False,0.75
TDMS_TASK_017503,SEC_022,Tower Wagon,MCH_0079,1565.98,True,True,False,0.75
TDMS_TASK_017504,SEC_018,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017505,SEC_039,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017506,SEC_038,Tower Wagon,MCH_0079,1686.66,True,True,False,0.75
TDMS_TASK_017507,SEC_009,Tower Wagon,MCH_0079,1506.0,True,True,False,0.75
TDMS_TASK_017508,SEC_042,Tower Wagon,MCH_0079,1710.53,True,True,False,0.75
TDMS_TASK_017509,SEC_013,Tower Wagon,MCH_0079,1514.71,True,True,False,0.75
TDMS_TASK_017510,SEC_006,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017511,SEC_044,Tower Wagon,MCH_0079,1729.51,True,True,False,0.75
TDMS_TASK_017512,SEC_011,Tower Wagon,MCH_0079,1508.77,True,True,False,0.75
TDMS_TASK_017513,SEC_009,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017514,SEC_011,Tower Wagon,MCH_0079,1509.99,True,True,False,0.75
TDMS_TASK_017515,SEC_025,Tower Wagon,MCH_0079,1580.09,True,True,False,0.75
TDMS_TASK_017516,SEC_007,Tower Wagon,MCH_0079,1502.71,True,True,False,0.75
TDMS_TASK_017517,SEC_007,Tower Wagon,MCH_0079,1502.44,True,True,False,0.75
TDMS_TASK_017518,SEC_018,Tower Wagon,MCH_0079,1534.97,True,True,False,0.75
TDMS_TASK_017519,SEC_009,Tower Wagon,MCH_0079,1506.6,True,True,False,0.75
TDMS_TASK_017520,SEC_008,Tower Wagon,MCH_0079,1503.81,True,True,False,0.75
TDMS_TASK_017521,SEC_045,Tower Wagon,MCH_0079,1733.99,True,True,False,0.75
TDMS_TASK_017522,SEC_026,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017523,SEC_001,Tower Wagon,MCH_0079,1492.81,True,True,False,0.75
TDMS_TASK_017524,SEC_004,Tower Wagon,MCH_0079,1500.81,True,True,False,0.75
TDMS_TASK_017525,SEC_039,Tower Wagon,MCH_0079,1695.67,True,True,False,0.75
TDMS_TASK_017526,SEC_011,Tower Wagon,MCH_0079,1509.99,True,True,False,0.75
TDMS_TASK_017527,SEC_006,Tower Wagon,MCH_0079,1502.26,True,True,False,0.75
TDMS_TASK_017528,SEC_028,Tower Wagon,MCH_0079,1607.22,True,True,False,0.75
TDMS_TASK_017529,SEC_043,Tower Wagon,MCH_0079,1719.32,True,True,False,0.75
TDMS_TASK_017530,SEC_018,Tower Wagon,MCH_0079,1535.94,True,True,False,0.75
TDMS_TASK_017531,SEC_033,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017532,SEC_018,Tower Wagon,MCH_0079,1539.61,True,True,False,0.75
TDMS_TASK_017533,SEC_004,Tower Wagon,MCH_0079,1500.91,True,True,False,0.75
TDMS_TASK_017534,SEC_038,Tower Wagon,MCH_0079,1689.47,True,True,False,0.75
TDMS_TASK_017535,SEC_045,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017536,SEC_049,Tower Wagon,MCH_0079,1745.04,True,True,False,0.75
TDMS_TASK_017537,SEC_004,Tower Wagon,MCH_0079,1500.79,True,True,False,0.75
TDMS_TASK_017538,SEC_026,Tower Wagon,MCH_0079,1588.17,True,True,False,0.75
TDMS_TASK_017539,SEC_026,Tower Wagon,MCH_0079,1594.18,True,True,False,0.75
TDMS_TASK_017540,SEC_003,Tower Wagon,MCH_0079,1499.77,True,True,False,0.75
TDMS_TASK_017541,SEC_046,Tower Wagon,MCH_0079,1738.88,True,True,False,0.75
TDMS_TASK_017542,SEC_004,Tower Wagon,MCH_0079,1500.83,True,True,False,0.75
TDMS_TASK_017543,SEC_011,Tower Wagon,MCH_0079,1509.94,True,True,False,0.75
TDMS_TASK_017544,SEC_048,Tower Wagon,MCH_0079,1743.52,True,True,False,0.75
TDMS_TASK_017545,SEC_026,Tower Wagon,MCH_0079,1587.24,True,True,False,0.75
TDMS_TASK_017546,SEC_029,Tower Wagon,MCH_0079,1612.71,True,True,False,0.75
TDMS_TASK_017547,SEC_025,Tower Wagon,MCH_0079,1580.34,True,True,False,0.75
TDMS_TASK_017548,SEC_033,Tower Wagon,MCH_0079,1651.67,True,True,False,0.75
TDMS_TASK_017549,SEC_003,Tower Wagon,MCH_0079,1499.9,True,True,False,0.75
TDMS_TASK_017550,SEC_029,Tower Wagon,MCH_0079,1611.13,True,True,False,0.75
TDMS_TASK_017551,SEC_002,Tower Wagon,MCH_0079,1498.97,True,True,False,0.75
TDMS_TASK_017552,SEC_007,Tower Wagon,MCH_0079,1503.27,True,True,False,0.75
TDMS_TASK_017553,SEC_025,Tower Wagon,MCH_0079,1581.74,True,True,False,0.75
TDMS_TASK_017554,SEC_021,Tower Wagon,MCH_0079,1560.61,True,True,False,0.75
TDMS_TASK_017555,SEC_006,Tower Wagon,MCH_0079,1502.27,True,True,False,0.75
TDMS_TASK_017556,SEC_038,Tower Wagon,MCH_0079,1689.55,True,True,False,0.75
TDMS_TASK_017557,SEC_012,Tower Wagon,MCH_0079,1511.49,True,True,False,0.75
TDMS_TASK_017558,SEC_044,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017559,SEC_001,Tower Wagon,MCH_0079,1492.9,True,True,False,0.75
TDMS_TASK_017560,SEC_011,Tower Wagon,MCH_0079,1508.74,True,True,False,0.75
TDMS_TASK_017561,SEC_012,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017562,SEC_026,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017563,SEC_018,Tower Wagon,MCH_0079,1536.34,True,True,False,0.75
TDMS_TASK_017564,SEC_006,Tower Wagon,MCH_0079,1502.36,True,True,False,0.75
TDMS_TASK_017565,SEC_026,Tower Wagon,MCH_0079,1588.79,True,True,False,0.75
TDMS_TASK_017566,SEC_046,Tower Wagon,MCH_0079,1739.76,True,True,False,0.75
TDMS_TASK_017567,SEC_005,Tower Wagon,MCH_0079,1501.9,True,True,False,0.75
TDMS_TASK_017568,SEC_011,Tower Wagon,MCH_0079,1509.32,True,True,False,0.75
TDMS_TASK_017569,SEC_025,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017570,SEC_032,Tower Wagon,MCH_0079,1628.95,True,True,False,0.75
TDMS_TASK_017571,SEC_006,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017572,SEC_011,Tower Wagon,MCH_0079,1508.51,True,True,False,0.75
TDMS_TASK_017573,SEC_011,Tower Wagon,MCH_0079,1508.67,True,True,False,0.75
TDMS_TASK_017574,SEC_026,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017575,SEC_003,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017576,SEC_028,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017577,SEC_018,Tower Wagon,MCH_0079,1540.25,True,True,False,0.75
TDMS_TASK_017578,SEC_014,Tower Wagon,MCH_0079,1515.05,True,True,False,0.75
TDMS_TASK_017579,SEC_044,Tower Wagon,MCH_0079,1726.21,True,True,False,0.75
TDMS_TASK_017580,SEC_039,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017581,SEC_039,Tower Wagon,MCH_0079,1691.09,True,True,False,0.75
TDMS_TASK_017582,SEC_044,Tower Wagon,MCH_0079,1730.96,True,True,False,0.75
TDMS_TASK_017583,SEC_011,Tower Wagon,MCH_0079,1508.62,True,True,False,0.75
TDMS_TASK_017584,SEC_044,Tower Wagon,MCH_0079,1724.76,True,True,False,0.75
TDMS_TASK_017585,SEC_007,Tower Wagon,MCH_0079,1503.12,True,True,False,0.75
TDMS_TASK_017586,SEC_014,Tower Wagon,MCH_0079,1515.25,True,True,False,0.75
TDMS_TASK_017587,SEC_026,Tower Wagon,MCH_0079,1587.19,True,True,False,0.75
TDMS_TASK_017588,SEC_033,Tower Wagon,MCH_0079,1634.56,True,True,False,0.75
TDMS_TASK_017589,SEC_026,Tower Wagon,MCH_0079,1589.47,True,True,False,0.75
TDMS_TASK_017590,SEC_026,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017591,SEC_017,Tower Wagon,MCH_0079,1528.49,True,True,False,0.75
TDMS_TASK_017592,SEC_026,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017593,SEC_024,Tower Wagon,MCH_0079,1577.94,True,True,False,0.75
TDMS_TASK_017594,SEC_025,Tower Wagon,MCH_0079,1578.53,True,True,False,0.75
TDMS_TASK_017595,SEC_026,Tower Wagon,MCH_0079,1590.29,True,True,False,0.75
TDMS_TASK_017596,SEC_026,Tower Wagon,MCH_0079,1591.8,True,True,False,0.75
TDMS_TASK_017597,SEC_014,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017598,SEC_006,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017599,SEC_012,Tower Wagon,MCH_0079,1511.34,True,True,False,0.75
TDMS_TASK_017600,SEC_018,Tower Wagon,MCH_0079,1537.59,True,True,False,0.75
TDMS_TASK_017601,SEC_007,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017602,SEC_007,Tower Wagon,MCH_0079,1503.19,True,True,False,0.75
TDMS_TASK_017603,SEC_046,Tower Wagon,MCH_0079,1738.78,True,True,False,0.75
TDMS_TASK_017604,SEC_011,Tower Wagon,MCH_0079,1510.39,True,True,False,0.75
TDMS_TASK_017605,SEC_032,Tower Wagon,MCH_0079,1630.79,True,True,False,0.75
TDMS_TASK_017606,SEC_004,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017607,SEC_049,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017608,SEC_009,Tower Wagon,MCH_0079,1506.3,True,True,False,0.75
TDMS_TASK_017609,SEC_018,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017610,SEC_037,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017611,SEC_009,TRD crew,NONE,0.0,True,True,True,0.75
TDMS_TASK_017612,SEC_025,Tower Wagon,MCH_0079,1586.58,True,True,False,0.75
TDMS_TASK_017613,SEC_038,Tower Wagon,MCH_0079,1685.53,True,True,False,0.75
TDMS_TASK_017614,SEC_001,Tower Wagon,MCH_0079,1493.7,True,True,False,0.75
TDMS_TASK_017615,SEC_001,Tower Wagon,MCH_0079,1493.84,True,True,False,0.75
TDMS_TASK_017616,SEC_038,Tower Wagon,MCH_0079,1686.5,True,True,False,0.75
TDMS_TASK_017617,SEC_011,Tower Wagon,MCH_0079,1509.71,True,True,False,0.75
TDMS_TASK_017618,SEC_045,Tower Wagon,MCH_0079,1733.72,True,True,False,0.75
TDMS_TASK_017619,SEC_046,Tower Wagon,MCH_0079,1735.61,True,True,False,0.75
